proveedor,descripcion,costo,motivo
drovencentro,NATALCARE PRUEBA DE OVULACION  10UND BRIUTCARE,9.032,sin_candidato
drovencentro,NATURALAX 30 CAPSULAS JERICO,9.2376,sin_candidato
drovencentro,NAUSINE 50MG  10 TAB ANDILAB,1.784,sin_candidato
drovencentro,NEBIVOLOL 5MG  30TAB REC DAC,11.78292,sin_candidato
drovencentro,NEBLUM 50MG  30TAB REC FARMA,25.43665,sin_candidato
drovencentro,NEILMED NASAMIST SPRAY NASAL HIPERTONICO 125ML,12.664,sin_candidato
drovencentro,NEILMED NASAMIST SPRAY NASAL ISOTONICO 75ML,10.04,sin_candidato
drovencentro,NEILMED NASOGEL SPRAY NASAL 30ML,8.36,sin_candidato
drovencentro,NEILMED PEDIAMIST SPRAY NASAL ISOTONICO 75ML,10.04,sin_candidato
drovencentro,NEILMED SINULNHALER NATURAL 6UND,13.584,sin_candidato
drovencentro,NEILMED SINUS RINSE KIT AD 60 SOBRES,17.328,sin_candidato
drovencentro,NEILMED SINUS RINSE PED REFILL  60 SOBRES,14.352,sin_candidato
drovencentro,NEILMED SINUS RINSE REFILL 50 SOBRES,14.352,sin_candidato
drovencentro,NEMAX ADULTO FRASCO 133ML FAHD,4.68,sin_candidato
drovencentro,NEMAX-P FRASCO 66.6ML FAHD,4.68,sin_candidato
drovencentro,NEMODINE 30MG 20COMP DOLLDER,8.55135,sin_candidato
drovencentro,NEMODINE 40MG 20COMP,10.34469,sin_candidato
drovencentro,NEMODINE 90MG 10COMP LP,10.84747,sin_candidato
drovencentro,NEONAVIT 30CAPS NATURLIFES,8.984,sin_candidato
drovencentro,NEOPRA NEOSTIGMINA 0.5 MG/1ML 6 AMP  ADN,3.9744,sin_candidato
drovencentro,NEOSTIGMINA 0.5MG IV IM 10AMP VITALIS,10.952,sin_candidato
drovencentro,NESCAFE VAINILLA VENDING 1.3KG,46.48336,sin_candidato
drovencentro,NESQUIK POLVO CHOCOLATE  570GR,9.55696,sin_candidato
drovencentro,NESQUIK POLVO FRESA 532GR,8.1144,sin_candidato
drovencentro,NESTEA DURAZNO 240G,3.36336,sin_candidato
drovencentro,NESTEA DURAZNO 90G X 12 SOBRES,17.07552,sin_candidato
drovencentro,NESTEA DURAZNO BOLSA 450 GR.,6.20928,sin_candidato
drovencentro,NESTEA LIMON 240G,3.36336,sin_candidato
drovencentro,NESTEA LIMON BOLSA 450 GR.,6.336,sin_candidato
drovencentro,NESTEA PARCHITA BOLSA 450 GR.,6.20928,sin_candidato
drovencentro,NESTOGENO 1 DE 0 A 6 MESES LATA 400G NESTLE,11.80704,sin_candidato
drovencentro,NESTOGENO 2 DE 6 A 24 MESES LATA 400G NESTLE,10.976,sin_candidato
drovencentro,NESTUM 3 CEREALES BOLSA 225G,3.96704,sin_candidato
drovencentro,NESTUM 3 CEREALES BOLSA 500G,7.91056,sin_candidato
drovencentro,NESTUM PBIO 1 FE + ARROZ  225GR BOLSA,3.96704,sin_candidato
drovencentro,NETUNAL SUSP 200ML SUCRALFATO  ZUKATI,27.992,sin_candidato
drovencentro,NEULEVAL 750MG 5TAB REC VALMORCA,6.952,sin_candidato
drovencentro,NEURIBE 30CAPS BLANDAS VIVAX,8.544,sin_candidato
drovencentro,NEUROLAB 500MG 70CAPS ABEJITA,5.712,sin_candidato
drovencentro,NEUROMIX 3ML SOL INY IM 1AMP LETI,2.0088,sin_candidato
drovencentro,NEUROMIX 3ML SOL INY IM 3AMP LETI,3.6936,sin_candidato
drovencentro,NEUTEROL 400MG  60CAPS NATURAL P,3.67878,sin_candidato
drovencentro,NEVADA GEL ANTIBACTERIAL VAINILLA 60CC,1.18272,sin_candidato
drovencentro,NEVADA PROTECTOR LABIAL CEREZA,1.9992,sin_candidato
drovencentro,NEVADA PROTECTOR LABIAL COCO,1.9992,sin_candidato
drovencentro,NEVADA PROTECTOR LABIAL FRESA,1.9992,sin_candidato
drovencentro,NEVADA PROTECTOR LABIAL MANZANA,1.9992,sin_candidato
drovencentro,NEVADA PROTECTOR LABIAL NATURAL,1.9992,sin_candidato
drovencentro,NIC-NAC BOLSA16UND 200GR PUIG,1.688,sin_candidato
drovencentro,"NICLODI 0,150MG 30 TAB CLONIDINA  GREEN PHARMA",3.58492,sin_candidato
drovencentro,NIFEDIPINA 10MG 14CAP LA SANTE,2.9444,sin_candidato
drovencentro,NIFEDIPINA 20MG 30TAB LATTAN MEDIC,3.43728,sin_candidato
drovencentro,NIFEDIPINA 20MG/ML GOTAS ORALES 20ML H&M,2.97984,sin_candidato
drovencentro,NIFEDIPINA 20MG/ML SOL ORAL 20ML LATTAN MEDIC,4.5756,sin_candidato
drovencentro,NIFEDIPINA 30MG  30 TAB REC DAC55,3.62551,sin_candidato
drovencentro,NIFEDIPINA 30MG  30TAB ANGELUS,2.984,sin_candidato
drovencentro,NIFEDIPINA 30MG 30TAB  L.P LATTAN MEDIC,5.72136,sin_candidato
drovencentro,NIFEDIPINA L.P  30MG  10TAB  KMPLUS,1.57872,sin_candidato
drovencentro,NIFELAN 30MG 30TAB REC FARMA,15.22862,sin_candidato
drovencentro,NIFEN 30MG  30TAB NIFEDIPINA SUPLIMEDIC,3.2,sin_candidato
drovencentro,NIMODIPINA 10 MG/50ML I.V. ADN,8.1216,sin_candidato
drovencentro,NIMODIPINA 30MG 30TAB ANGELUS,12.368,sin_candidato
drovencentro,NINAZO SOL NASAL AD FARMA,2.15169,sin_candidato
drovencentro,NIOSILIN UNG 20G VARGAS,5.1984,sin_candidato
drovencentro,NISTATINA 100.000 UI/ 5ML SUSP ORAL 60ML H&M,4.76464,sin_candidato
drovencentro,NISTATINA 10000UI SUSP ORAL  30ML,4.336,sin_candidato
drovencentro,NISTATINA 100UI SUSP 60ML COASPHARMA,6.736,sin_candidato
drovencentro,NITAX 500MG 6TAB PHARMETIQUE,12.6004,sin_candidato
drovencentro,NITAZOXANIDA 100MG 5ML POLVO P/SUSP 30ML DAC55,3.553,sin_candidato
drovencentro,NITAZOXANIDA 100MG/5ML  SUSP  60ML MEDICAL GROUP,4.64824,sin_candidato
drovencentro,NITAZOXANIDA 500MG   6 COMP FAHD,3.8684,sin_candidato
drovencentro,NITAZOXANIDA 500MG 10TAB REC DAC,4.71317,sin_candidato
drovencentro,NITAZOXANIDA 500MG 6TAB LA SANTE,9.632,sin_candidato
drovencentro,NITROFURANTOINA 100MG  10TAB KMPLUS,1.2628,sin_candidato
drovencentro,NITROFURANTOINA 100MG  30TAB H&M,7.51168,sin_candidato
drovencentro,NITROFURANTOINA 100MG 10TAB CLEO,1.936,sin_candidato
drovencentro,NITROFURANTOINA 50MG 30 TABLETAS RECUBIERTAS DAC55,4.31436,sin_candidato
drovencentro,NITROFURANTOINA MACROCRISTALES 100MG  300 CAPSULAS MULTIPACK LAPROFF,79.864,sin_candidato
drovencentro,NIUVIT  EPAFIT 60TAB LIALI,8.38953,sin_candidato
drovencentro,NIUVIT  ZINC 60TAB LIALI,4.30232,sin_candidato
drovencentro,NIUVIT ARTRIT  30TAB LIALI,4.30232,sin_candidato
drovencentro,NIUVIT HOMBRE 60TAB LIALI,7.09883,sin_candidato
drovencentro,NIUVIT MUJER  60TAB LIALI,7.15562,sin_candidato
drovencentro,NIUVIT ZINC + VIT C+VIT D3  30TAB LIALI,6.02326,sin_candidato
drovencentro,NOGINOX CREMA VAG 40GR 7 APLIC LA SANTE,5.5624,sin_candidato
drovencentro,NOPUCID LOCION 120ML DOLLDER,3.40313,sin_candidato
drovencentro,NOPUCID SHAMPOO 120ML DOLLDER,3.13806,sin_candidato
drovencentro,"NORGESTREL/VALERATO DE ESTRADIOL 0,5/2MG  21GRAGEAS OVEROL",3.696,sin_candidato
drovencentro,NORMIX 200MG 12TAB REC FARMA,11.64247,sin_candidato
drovencentro,"NORMOSILEN 0,120MG/0,015MG 1 ANILLO VAGINAL LETI",29.936,sin_candidato
drovencentro,NORSINA 500/10MG 12TAB BIOTECH,3.78,sin_candidato
drovencentro,NOTOLAC 20MG 10TAB,4.21998,sin_candidato
drovencentro,NOVAFIX MAS SIN SABOR 40GR URGO,5.14858,sin_candidato
drovencentro,NOVAFIX PRO3 EFECTO FRESCOR  50GR URGO,6.07838,sin_candidato
drovencentro,NOVAFIX PRO3 SIN SABOR 50GR URGO,5.71756,sin_candidato
drovencentro,NOVAFIX PRO3 SIN SABOR 70GR URGO,7.96572,sin_candidato
drovencentro,NOVARONA 200MG 10COMP,5.32302,sin_candidato
drovencentro,NOVHEPAR B-12 JBE 180ML VINCENTI,5.088,sin_candidato
drovencentro,NOVHEPAR B-12 JBE 90ML VINCENTI,2.8352,sin_candidato
drovencentro,NOW  5-HTP 100MG  60CAP,18.4144,sin_candidato
drovencentro,NOXPIRIN DIA 6 SOBRES 15GR SIEGFRIED,7.8744,sin_candidato
drovencentro,"NOXPIRIN GOTAS 80MG/0,4MG/ML 15ML MEYER",2.696,sin_candidato
drovencentro,NOXPIRIN GRIP 12TAB SIEGFRIED,5.9904,sin_candidato
drovencentro,NOXPIRIN GRIP 25 BLISTER 4TAB DISPENSADOR SIEGFRIED,29.976,sin_candidato
drovencentro,NOXPIRIN JBE 125/0.5MG/5ML 120ML SIEGFRIED,6.5144,sin_candidato
drovencentro,NOXPIRIN JBE 325/1.25MG/5ML 120ML SIEGFRIED,9.54,sin_candidato
drovencentro,NOXPIRIN NOCHE 12 SOBRES 10GR SIEGFRIED,15.9048,sin_candidato
drovencentro,NOXPIRIN NOCHE 6 SOBRES 10GR SIEGFRIED,8.8448,sin_candidato
drovencentro,NUCITA 12 TUBITO 35G CHOCOLATE,11.60544,sin_candidato
drovencentro,NUTRAMIN 8.5% 500CC BEHRENS,42.294,sin_candidato
drovencentro,NUTRIFARM HAIR NAIL 30CAP PHARMATECH,7.0244,sin_candidato
drovencentro,NUTRIVIDA PRENATAL  60CAPS ETERNAL,8.4928,sin_candidato
drovencentro,NUVICORT-A 50MG/5ML I/ARTICULAR NUVILLE,21.72255,sin_candidato
drovencentro,NUVIMOX AMOXICILINA AC CLAVULANICO 875MG -125MG 10TAB NUVILLE,8.15247,sin_candidato
drovencentro,NYTAXIN 500MG 6CAPS BLANDAS VIVAX,10.784,sin_candidato
drovencentro,OBCARDIS TELMISARTAN 80MG 30TAB OB MEDICAL,6.75648,sin_candidato
drovencentro,OBTURADOR  100UND SAGLAM JMW,7.24,sin_candidato
drovencentro,ODAZYTH 500MG  5TAB REC AZITROMICINA CAPSUVEN,1.6128,sin_candidato
drovencentro,OFAFLAN 2MG/ML SUSP ORAL 120ML ELMOR,6.17008,sin_candidato
drovencentro,OFTERRA UNG OFT 7G OXITETRACICLINA OFTALMI,18.832,sin_candidato
drovencentro,OKI TOALLITAS HUMEDAS BABY LOTION 64UND SURA,1.752,sin_candidato
drovencentro,OKYS WOMEN BEAUTY MULTIVIT 60 CAP NATURLIFES,10.096,sin_candidato
drovencentro,OLANZAPINA 5MG 30 TAB CLEO,19.6928,sin_candidato
drovencentro,OLFORIC 200MG/100ML SOL INY 1AMP CIPROFLOXACINA ADN,1.1664,sin_candidato
drovencentro,OLMEBLOC 20MG  30TAB REC OLMESARTAN  BIOMERCY,4.816,sin_candidato
drovencentro,OLMEBLOC 40MG  30TAB REC OLMESARTAN  BIOMERCY,8.16,sin_candidato
drovencentro,OLMESARTAN  20MG 10TAB LA SANTE,3.1008,sin_candidato
drovencentro,OLMESARTAN  40MG 10TAB LA SANTE,5.6576,sin_candidato
drovencentro,OLMESARTAN 20MG  30TAB KMPLUS,3.66048,sin_candidato
drovencentro,OLMESARTAN 20MG 30TAB ALESS,2.14259,sin_candidato
drovencentro,OLMESARTAN 20MG 30TAB REC LA SANTE,6.5416,sin_candidato
drovencentro,OLMESARTAN 40MG  30TAB KMPLUS,5.80944,sin_candidato
drovencentro,OLMESARTAN 40MG 30TAB ALESS,3.16331,sin_candidato
drovencentro,OLMESARTAN 40MG 30TAB ANGELUS,5.168,sin_candidato
drovencentro,OLMESARTAN 40MG 30TAB REC LA SANTE,12.8232,sin_candidato
drovencentro,OLMESARTAN 40MG 30TAB ZUZU,9.552,sin_candidato
drovencentro,OLMETIQUE 20MG 30TAB REC PHARMETIQUE,7.65,sin_candidato
drovencentro,OLMETIQUE 40MG 30TAB PHARMETIQUE,14.1848,sin_candidato
drovencentro,OMEBLOC 40MG SOL INY 10AMP BEHRENS,14.8428,sin_candidato
drovencentro,OMEGA 3   30CAPS NATURISTIK,7.4736,sin_candidato
drovencentro,OMEGA 3  1000MG  60 SOFTGELS NATURAL SYSTEMS,22.536,sin_candidato
drovencentro,OMEGA 3  60CAPS NATURISTIK,10.5336,sin_candidato
drovencentro,OMEGA 3  FISH OIL 1000MG  30CAPS NATURISTIK,7.4736,sin_candidato
drovencentro,OMEGA 3  FISH OIL 1000MG  60CAPS NATURISTIK,10.5336,sin_candidato
drovencentro,OMEGA 3 1000MG  100CAPS ETERNAL,13.236,sin_candidato
drovencentro,OMEGA 3 1000MG  60CAPS WALIFE,9.2072,sin_candidato
drovencentro,OMEGA 3 1000MG 100 SOFTGELS NATURAL SYSTEMS,30.256,sin_candidato
drovencentro,OMEGA 3 1000MG 10CAPS  BLISTER NATURAL SYSTEMS,2.464,sin_candidato
drovencentro,OMEGA 3 1000MG 60CAPS BLAN ARCOIRIS,13.536,sin_candidato
drovencentro,OMEGA 3 1200MG  50CAPS BLAN ABEJITA,10.7236,sin_candidato
drovencentro,OMEGA 3 6 9 - 1200MG  50CAPS  BLANDAS ABEJITA,10.7236,sin_candidato
drovencentro,OMEGA 3 ACEITE DE PESCADO 1000MG 30CAP BLAN  VAL,10.1004,sin_candidato
drovencentro,OMEGA 3 ACEITE DE PESCADO 1000MG 60 CAP BLAN  VAL,14.858,sin_candidato
drovencentro,OMEGA 3 PLUS 1250 MG 60CAPS BLAN PREVENTUD,16,sin_candidato
drovencentro,OMEGA 3 PLUS 2000MG  90CAPS ETERNAL,14.518,sin_candidato
drovencentro,OMEGA 3-6-9  30CAPS NATURISTIK,7.0344,sin_candidato
drovencentro,OMEGA 3-6-9  60CAPS ARCOIRIS,13.536,sin_candidato
drovencentro,OMEGA 3-6-9 1000MG 60CAPS BLAN NATURAL SYSTEMS,20.936,sin_candidato
drovencentro,OMEGA-3  1000MG  30CAP BLANDA NOW,9.848,sin_candidato
drovencentro,OMEGA-3  60CAPS BLAN HERBAPLANT,10.4584,sin_candidato
drovencentro,OMEGA-3 1000 MG 60 CAPS BLAN PREVENTUD,14.152,sin_candidato
drovencentro,OMEGA-3 1000MG  45CAPS NOW,11.88,sin_candidato
drovencentro,OMEGA-3 1000MG 100CAPS NOW,18.032,sin_candidato
drovencentro,OMEGA-3 FISH OIL 2000MG 60CAP BLAN PHARMACORP,14.4,sin_candidato
drovencentro,OMEPRAZOL  40MG 10CAPS KMPLUS,1.43008,sin_candidato
drovencentro,OMEPRAZOL 20 MG 20 CAPS DAC55,1.99403,sin_candidato
drovencentro,OMEPRAZOL 20MG  10CAP  FARMAMED,1.09286,sin_candidato
drovencentro,OMEPRAZOL 20MG  10CAP ARTE MEDICO,1.128,sin_candidato
drovencentro,OMEPRAZOL 20MG 10CAP ANGELUS,0.992,sin_candidato
drovencentro,OMEPRAZOL 20MG 14CAPS BUKA,1.02394,sin_candidato
drovencentro,OMEPRAZOL 20MG 20 CAPS FAHD,1.8848,sin_candidato
drovencentro,OMEPRAZOL 20MG 30CAPS LA SANTE,5.20608,sin_candidato
drovencentro,OMEPRAZOL 20MG 30TAB JKN MED,2.704,sin_candidato
drovencentro,OMEPRAZOL 20MG 8CAPS LA SANTE,2.2372,sin_candidato
drovencentro,OMEPRAZOL 20MG X 10CAPS KMPLUS,1.0788,sin_candidato
drovencentro,OMEPRAZOL 20MG X 30 CAPS.GC,3.29592,sin_candidato
drovencentro,OMEPRAZOL 20MG X 7 CAPS GEN DE CALIDAD,1.24992,sin_candidato
drovencentro,OMEPRAZOL 40MG  SOL INY 1 VIAL DISTRILAB,1.47552,sin_candidato
drovencentro,OMEPRAZOL 40MG 10CAPS LP10 BLISTER BIO DE VZLA,9.7488,sin_candidato
drovencentro,OMEPRAZOL 40MG 1AMP OMEPRUNI,1.6,sin_candidato
drovencentro,OMEPRAZOL 40MG 30 CAPS MEDICAL GROUP,4.76464,sin_candidato
drovencentro,OMEPRAZOL 40MG 30CAP LA SANTE,12.39776,sin_candidato
drovencentro,OMEPRAZOL 40MG I.V  SOL INY  1AMP CORPOMECA,1.8304,sin_candidato
drovencentro,OMEPRAZOL 40MG IV 10AMP VITALIS,39.384,sin_candidato
drovencentro,OMMUNAL 7MG 10CAPS LETI,27.976,sin_candidato
drovencentro,ONC PIEL IRRADIADA CR CORPORAL 120ML COHER,7.128,sin_candidato
drovencentro,ONDAMED 4MG  10TAB ONDASETRON PHARMAMED,2.4,sin_candidato
drovencentro,ONDANSETRON  4MG/2ML SOL INY I.V 10AMP KMPLUS,16.5312,sin_candidato
drovencentro,ONDANSETRON  8MG 10TAB CLEO,5.8824,sin_candidato
drovencentro,ONDANSETRON  8MG/4ML SOL INY 5AMP DISTRILAB,11.8248,sin_candidato
drovencentro,ONDANSETRON 4MG 10TAB MEDICAL GROUP,2.32024,sin_candidato
drovencentro,ONDANSETRON 8MG  10 TABLETAS  ADN,4.2048,sin_candidato
drovencentro,ONDANSETRON 8MG 10TAB MEDICAL GROUP,3.3368,sin_candidato
drovencentro,ONDANSETRON 8MG/4ML IV AMP BIOSANO,2.384,sin_candidato
drovencentro,ONDANSETRON 8MG/4ML SOL INY I.V 10AMP KMPLUS,17.50208,sin_candidato
drovencentro,ONDATRIN 2MG/ML 5AMP 4MG AMP 2ML BEHRENS,8.9224,sin_candidato
drovencentro,ONDATRIN 2MG/ML SOL 1AMP 8MG/4ML BEHRENS,5.092,sin_candidato
drovencentro,ONDAZIN 8MG/4 ML 10AMP ONDANSETRON BLUE MEDICAL,25.536,sin_candidato
drovencentro,ONDOPRA 8 MG/4ML INY IM/IV,1.764,sin_candidato
drovencentro,OPRANEX 20MG 30CAPS OMEPRAZOL BLUE MEDICAL,2.2,sin_candidato
drovencentro,OPRANEX 40MG P/P SOL INY I.V  1VIAL OMEPRAZOL BLUE MEDICAL,1.472,sin_candidato
drovencentro,OROZIM 192MG 10COMP REC BIOTECH,5.232,sin_candidato
drovencentro,OROZIM 192MG 20COMP REC BIOTECH,7.7368,sin_candidato
drovencentro,"ORTOBAN GUATA 4 3YDS10CM 2,7M 1 ROLLO",3.896,sin_candidato
drovencentro,"ORTOBAN GUATA 8 3YDS  20CM 2,70M 1 ROLLO",4.864,sin_candidato
drovencentro,"ORTOBAN YESO 8X3YDS 1 ROLLO 20CMX 2,7M",6.464,sin_candidato
drovencentro,OSTEOFLEX 30CAPS ARCOIRIS,6.768,sin_candidato
drovencentro,OSTEOFLEX 60CAPS ARCOIRIS,10.832,sin_candidato
drovencentro,OSTEOVIT 60CAPS HERBAPLANT,6.8,sin_candidato
drovencentro,OVERSKIN 13%CREMA P/PAÑALITIS X 50G,2.1012,sin_candidato
drovencentro,OVERSKIN 40%CREMA ANTI-PAÑALITIS X50G,3.5972,sin_candidato
drovencentro,"OVOREST 75MG  28 TAB LEVONORGESTREL 0,15MG/ETINILESTRADIOL 0.03MG CAPSUVEN",2.2176,sin_candidato
drovencentro,OVULOS OZONIZADOS 500MG  6 OV SAN LORENZO,8.984,sin_candidato
drovencentro,OVULOS PREBIOTICOS 10UND  CUMLAUDE LAB,33.92,sin_candidato
drovencentro,OVUSITOL D 14 SOB COMPLEMENTO ALIMEN ITALFARMACO,19.34533,sin_candidato
drovencentro,OXACILINA 1G VIAL KMPLUS,2.24112,sin_candidato
drovencentro,OXACILINA 1GR IM/IV 1AMP VITALIS,3.936,sin_candidato
drovencentro,OXCARBAMAZEPINA 300MG 30TAB LATTAN MEDIC,9.15864,sin_candidato
drovencentro,OXCARBAZEPINA 300MG 30TAB CLEO,7.936,sin_candidato
drovencentro,OXIDO DE CINC UNG 30GR LYA,3.8272,sin_candidato
drovencentro,OXIMETAZOLINA  0.025% SPRAY NASAL 10ML KMPLUS,2.0976,sin_candidato
drovencentro,OXIMETAZOLINA  0.05% SPRAY NASAL 10ML KMPLUS,2.24808,sin_candidato
drovencentro,OXINORM 30CAPS MEDIFARM,15.96624,sin_candidato
drovencentro,OXITETRACICLINA POLIMIXINA 0.5% UNG OFT,16.944,sin_candidato
drovencentro,OXITOCINA  10IU/ML  5AMP  UNIPHARMA,8.208,sin_candidato
drovencentro,OXITOCINA  5IU/ML  10AMP UNIPHARMA,7.08,sin_candidato
drovencentro,OZONE BUCAL ENJUAG BUCAL OZONIZADO 250ML OZONEPUI,3.824,sin_candidato
drovencentro,OZONE FRESH MINT SPRAY REFRESCANTE BUCAL 40ML OZONEPUI,2.176,sin_candidato
drovencentro,OZONE MENTHOL EUB CREMA 60GR OZONEPUI,3.384,sin_candidato
drovencentro,PALMPERFECT CORDLESS BIKINI TRIMMER BRIUTCARE,25.008,sin_candidato
drovencentro,PALMPERFECT WOMENS CORDLESS SHAVER BRIUTCARE,27.0408,sin_candidato
drovencentro,PANTALLA SOLAR ACNE RESCUE FPS 50+ 50ML ZOAH,6.9312,sin_candidato
drovencentro,PANTALLA SOLAR CORPORAL AEROSOL 240ML ZOAH,10.116,sin_candidato
drovencentro,PANTALLA SOLAR FACIAL FPS 50+ 50ML ZOAH,6.456,sin_candidato
drovencentro,PANTALLA SOLAR FACIAL RETOUCH 65ML ZOAH,6.5808,sin_candidato
drovencentro,PANTOBIO PLUS 40MG 30TAB BIOMERCY PANTOPRAZOL,5.9696,sin_candidato
drovencentro,PANTOPRAZOL 40MG 10TAB  KMPLUS,2.42904,sin_candidato
drovencentro,PANTOPRAZOL 40MG 7TAB ALESS,1.04488,sin_candidato
drovencentro,PAPAYA FRUIT 30TAB MAST PHARMATECH,7.8744,sin_candidato
drovencentro,PAPEL HIGIENICO SCOTT RINDEMAX 4ROLLOS DIMASSI,2.72384,sin_candidato
drovencentro,PARACETABLUX 1G/100ML SOL  P/INFUSION  I.V PARACETAMOL BLUE MEDICAL,3.84,sin_candidato
drovencentro,PARACETAMOL 120MG/5ML JBE 120ML PORTUGAL,3.248,sin_candidato
drovencentro,PARACETAMOL 1G/100ML SOL INY DISTRILAB,8.51424,sin_candidato
drovencentro,PARCHES CONTROL DEL APETITO SOBRE  6 THE PATCH CLUB,4.68,sin_candidato
drovencentro,PARCHES MULTIVITAMINICOS ANTIRESACA SOBRE  6 THE PATCH CLUB,4.68,sin_candidato
drovencentro,PARCHES MULTIVITAMINICOS DORMIR SOBRE  6 THE PATCH CLUB,4.68,sin_candidato
drovencentro,PARCHES MULTIVITAMINICOS ENERGIA SOBRE  6 THE PATCH CLUB,4.68,sin_candidato
drovencentro,PARCHES OJOS PURIFYING DETOX 1PAR 6GR ZOAH,0.4408,sin_candidato
drovencentro,PAROXETINA 20MG 30TAB CLEO,9.856,sin_candidato
drovencentro,PASIFLORA 120ML ARCOIRIS,5.416,sin_candidato
drovencentro,PASIFLORA JBE 120ML RECETTMARKET,3.74226,sin_candidato
drovencentro,PASIFLORA/VALERIANA JBE 120ML RECETTMARKET,4.4871,sin_candidato
drovencentro,PASSIFLORA JARABE 180ML FARMAGENIK,3.8228,sin_candidato
drovencentro,PASTA AL AGUA 150G 1 UNIDAD FSI,3.82272,sin_candidato
drovencentro,PASTA AL AGUA 30G 1UNID F.S.I,1.71072,sin_candidato
drovencentro,PASTA AL AGUA OZONIZADA 100GR RECETTMARKET,5.89852,sin_candidato
drovencentro,PASTEZINC PASTA AL AGUA 50G.SOMA,6.256,sin_candidato
drovencentro,"PATADINE PLUS 0,2% SOL OFTALMICA 5ML DIEMA",10.60952,sin_candidato
drovencentro,PATALON GOTAS OFT 5ML CAPSUVEN,3.168,sin_candidato
drovencentro,PATFLUX 40MG 14TAB ALESS,2.58891,sin_candidato
drovencentro,PATO CLINICO 3L BRIUTCARE,12.616,sin_candidato
drovencentro,PAXIL 25MG 30TAB FARMA,12.47646,sin_candidato
drovencentro,PAÑAL SIEMPRE SECO M AD X 6,4.47752,sin_candidato
drovencentro,PAÑALES SIEMPRE SECO T- G X 6 ADULTO,4.94312,sin_candidato
drovencentro,PEDI JABON AZUFRADO 100G  DAWGUT,2.28,sin_candidato
drovencentro,PEINE P/ PIOJOS ACERO INOXIDABLE HTBRUSH,7.768,sin_candidato
drovencentro,PEINE P/ PIOJOS MANGO GOMA HTBRUSH,7.608,sin_candidato
drovencentro,PENICILINA 1.200.000UI 1AMP ZUZU,4.0704,sin_candidato
drovencentro,PENICILINA 1.200.000UI IM VIAL KMPLUS,1.2876,sin_candidato
drovencentro,PENICILINA 2.400.000UI IM VIAL KMPLUS,0.94736,sin_candidato
drovencentro,PENICILINA BENZATINICA G 1200000 IM AMP VITALIS,3.4,sin_candidato
drovencentro,PENICILINA BENZATINICA G 2400000UI  1AMP VITALIS,5.368,sin_candidato
drovencentro,PENICILINA G BENZATINICA 1.200.000 UI  1VIAL VINCENTI,2.278,sin_candidato
drovencentro,PENTAMAG 60 CAPS CITRATO MAGNESIO ARCOIRIS,10.832,sin_candidato
drovencentro,PENTOXIFILINA 400MG 30TAB CLEO,10.2592,sin_candidato
drovencentro,PEPSADEL 262MG 12TAB MAST BISMUTO DISKAM,7.896,sin_candidato
drovencentro,"PEPSADEL 87,33MG/5ML SUSP 120ML BISMUTO DISKAM",7.896,sin_candidato
drovencentro,PEREBRON 28MG PED MIEL-LIMON 120ML ELMOR,3.59856,sin_candidato
drovencentro,PEREBRON 28MG/5ML JBE PED 120ML ELMOR,3.55152,sin_candidato
drovencentro,PEREBRON 50MG AD MIEL-LIMON 120ML ELMOR,4.16304,sin_candidato
drovencentro,PERIDONT ENJUAGUE BUCAL 350ML,13.032,sin_candidato
drovencentro,PERIDONT SOL ENJUAGUE ORAL 240ML OFTALM,9.696,sin_candidato
drovencentro,PERIOZAHN PLUS S/ALCOH 250ML VARGAS,4.912,sin_candidato
drovencentro,PERLAVIS FEMME BIO PLUS BAÑO INTIMO 360ML FC PHARMA,9.0504,sin_candidato
drovencentro,PERLAVIS FEMME TEENS  200ML BAÑO INTIMO,4.8816,sin_candidato
drovencentro,PERMADOL IBUPROFENO+TIOCOLCHICOSIDO 600/4MG  10TAB ANGELUS,4.456,sin_candidato
drovencentro,PEROXIDO DE BENZOILO 10% GEL 30GR SOTO GLOBAL,2.8656,sin_candidato
drovencentro,PEROXIDO DE BENZOILO 5% GEL 30GR SOTO GLOBAL,2.7,sin_candidato
drovencentro,PHARMA ALGI F 10 CM 10CM /10 NID,37.848,sin_candidato
drovencentro,PHARMA KT COLORES SURTIDOS 5CM X 5M,4.864,sin_candidato
drovencentro,PHARMAFET LP  500MG  30 TAB LP METFORMINA MT,3.56661,sin_candidato
drovencentro,PHARMAFIX 10 CM X 10M,12.232,sin_candidato
drovencentro,PHARMAFIX 20CM X 10M  / 1 UNID,24.832,sin_candidato
drovencentro,PHARMAPORE STERILE 10CM X 35 CM X 5 UND.,12.76,sin_candidato
drovencentro,PHARMORAT FORTE 20CAPS BLANDAS LETI,12.12928,sin_candidato
drovencentro,PHENYTOPRA 250MG/5ML SOL INY 1AMP FENITOINA ADN,0.9432,sin_candidato
drovencentro,PIASCLEDINE 300MG 10CAPS MEGALABS,9.52,sin_candidato
drovencentro,PICOLINATO DE CROMO 200MG 60TABS PHARMATECH,6.7328,sin_candidato
drovencentro,PIPERACILINA TAZOBACTAM 4.5G X 1VIAL. KMPLUS,7.99008,sin_candidato
drovencentro,PIPERACILINA TAZOBACTAM IV 4G/0.5G AMP VITALIS,15.024,sin_candidato
drovencentro,"PIPERACILINA/TAZOBAC 4G/0,5MG I.V SOL INY 1AMP OVEROL",13.96,sin_candidato
