ef,sku,nombre_antes,nombre_despues,forma,frase_quitada,flag
E.F.37.009,ME37009,BONAMES 150 mg TABLETAS RECUBIERTAS X 1 tabletas,BONAMES 150 mg X 1 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.16.263,HO16263/3,BRAL 500 mg / mL SOLUCION INYECTABLE X 100 tabletas,BRAL 500 mg / mL X 100 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.16.263,HO16263/2,BRAL 500 mg / mL SOLUCION INYECTABLE X 20 tabletas,BRAL 500 mg / mL X 20 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.41.912,ME41912,BRASARTAN 80 mg CAPSULAS X 30 capsulas,BRASARTAN 80 mg X 30 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.42.373,ME42373,"BRASARTAN CTDN 160 mg - 12,5 mg TABLETAS RECUBIERTAS X 30 tabletas","BRASARTAN CTDN 160 mg - 12,5 mg X 30 TABLETAS RECUBIERTAS",TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.40.193,ME40193,BROLAT 5 mg  - 30 mg / 5 mL SOLUCION ORAL X 10 tabletas,BROLAT 5 mg - 30 mg / 5 mL X 10 SOLUCION ORAL,SOLUCION ORAL,SOLUCION ORAL,limpio
E.F.37.021,ME37021,CALCIO OSTELIN FORTE 300 mg - 200 UI / 5 mL SUSPENSION X 30 tabletas,CALCIO OSTELIN FORTE 300 mg - 200 UI / 5 mL X 30 SUSPENSION,SUSPENSION ORAL,SUSPENSION,limpio
E.F.G.28.953,ME28953/3,CAPTOPRIL 25 mg TABLETAS X 30 tabletas,CAPTOPRIL 25 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.28.953,ME28953/2,CAPTOPRIL 25 mg TABLETAS X 20 tabletas,CAPTOPRIL 25 mg X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.807,ME43807,CARBETAL 16 mg TABLETAS X 30 tabletas,CARBETAL 16 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.806,ME43806,CARBETAL 8 mg TABLETAS X 30 tabletas,CARBETAL 8 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.35.571,ME35571/2,"CARVEDILOL 12,5 mg TABLETAS RECUBIERTAS X 20 tabletas","CARVEDILOL 12,5 mg X 20 TABLETAS RECUBIERTAS",TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.35.571,ME35571/3,"CARVEDILOL 12,5 mg TABLETAS RECUBIERTAS X 30 recubierta","CARVEDILOL 12,5 mg X 30 TABLETAS RECUBIERTAS",TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.40.369,ME40369,CARVEDILOL 25 mg TABLETAS RECUBIERTAS X 20 tabletas,CARVEDILOL 25 mg X 20 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.33.073,HO33073,CLORHIDRATO DE MORFINA 10 mg / mL SOLUCION INYECTABLE X 10 tabletas,CLORHIDRATO DE MORFINA 10 mg / mL X 10 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.13.532,HO13532,CIFARCAINA HIPERBARA AL 5 % SOLUCION INYECTABLE X 2 ampollas,CIFARCAINA HIPERBARA AL 5 % X 2 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.30.837,ME30837,CIPROFLOXACINA 500 mg TABLETAS RECUBIERTAS X 6 tabletas,CIPROFLOXACINA 500 mg X 6 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.557,ME42557,CLINDAMICINA 300 mg CAPSULAS X 16 capsulas,CLINDAMICINA 300 mg X 16 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.44.238,ME44238/2,CLORACE 500 mg – 4 mg GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN X 10 capsulas,CLORACE 500 mg – 4 mg X 10 GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN,SOLUCION ORAL,GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN,limpio
E.F.44.238,ME44238/3,CLORACE 500 mg – 4 mg GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN X 20 tabletas,CLORACE 500 mg – 4 mg X 20 GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN,SOLUCION ORAL,GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN,limpio
E.F.G.32.581,HO32581,"CLORURO DE POTASIO 7,5 % SOLUCION HIPERTONICA INYECTABLE INTRAVENOSA X 1 ampollas","CLORURO DE POTASIO 7,5 % SOLUCION HIPERTONICA X 1 AMPOLLAS",INYECTABLE,INYECTABLE INTRAVENOSA,limpio
E.F.44.093,ME44093,COFASUR 160 mg TABLETAS RECUBIERTAS X 30 tabletas,COFASUR 160 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.44.636,ME44636,"COFASUR PLUS 80 mg - 12,5 mg TABLETAS RECUBIERTAS X 30 tabletas","COFASUR PLUS 80 mg - 12,5 mg X 30 TABLETAS RECUBIERTAS",TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.23.451,HO23451,COLVAL 4 mg / 2 mL SOLUCION INYECTABLE X 2 ampollas,COLVAL 4 mg / 2 mL X 2 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
P.B.1.278,HO1278,TIMOGLOBULINA (INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS) 5 mg / mL POLVO LIOFILIZADO PARA SOLUCION INYECTABLE INTRAVENOSA X 3 ampollas,TIMOGLOBULINA (INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS) 5 mg / mL X 3 AMPOLLAS,INYECTABLE,POLVO LIOFILIZADO PARA SOLUCION INYECTABLE INTRAVENOSA,limpio
P.F.1.412,ME1412,COMPLEJO DE VITAMINA B TABLETAS X 20 tabletas,COMPLEJO DE VITAMINA B X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.34.030,ME34030,TERAGRIPFORTE DIA 650 mg - 30 mg TABLETAS RECUBIERTAS X 20 tabletas,TERAGRIPFORTE DIA 650 mg - 30 mg X 20 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.41.809,ME41809/2,CRISOMET 50 mg - 850 mg TABLETAS RECUBIERTAS X 10 tabletas,CRISOMET 50 mg - 850 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.41.809,ME41809/3,CRISOMET 50 mg - 850 mg TABLETAS RECUBIERTAS X 30 tabletas,CRISOMET 50 mg - 850 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.39.525,ME39525/3,DOL FORTE 500 mg - 65 mg TABLETAS X 10 capsulas,DOL FORTE 500 mg - 65 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.39.525,ME39525/2,DOL FORTE 500 mg - 65 mg TABLETAS X 4 tabletas,DOL FORTE 500 mg - 65 mg X 4 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.42.426,ME42426,ZARCOT 6 mg TABLETAS X 10 tabletas,ZARCOT 6 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.36.359,ME36359,DESLORATADINA 5 mg TABLETAS RECUBIERTAS X 10 tabletas,DESLORATADINA 5 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.091,ME43091,DESLORATADINA 5 mg TABLETAS RECUBIERTAS X 10 tabletas,DESLORATADINA 5 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.36.983,ME36983/2,DICLOFENAC POTASICO 50 mg TABLETAS RECUBIERTAS X 10 tabletas,DICLOFENAC POTASICO 50 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.36.983,ME36983/3,DICLOFENAC POTASICO 50 mg TABLETAS RECUBIERTAS X 30 tabletas,DICLOFENAC POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.30.174,ME30174,DICLOFENACO POTASICO 50 mg TABLETAS RECUBIERTAS X 20 tabletas,DICLOFENACO POTASICO 50 mg X 20 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.35.439,ME35439,DICLOFENAC POTASICO 50 mg COMPRIMIDOS RECUBIERTOS X 20 tabletas,DICLOFENAC POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.38.307,ME38307,DIFEN PLUS TABLETAS X 10 tabletas,DIFEN PLUS X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.43.966,ME43966,LERCANIDIPINO 10 mg COMPRIMIDOS RECUBIERTOS X 10 tabletas,LERCANIDIPINO 10 mg X 10 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.36.449,HO36449,DIKLASON 75 mg / 3 mL SOLUCION INYECTABLE X 1 ampollas,DIKLASON 75 mg / 3 mL X 1 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.41.759,ME41759,DOLGRIP CAPSULAS X 10 tabletas,DOLGRIP X 10 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.32.341,HO32341,DURACAINA HIPERBARA 5 mg - 80 mg / mL SOLUCION INYECTABLE X 1 ampollas,DURACAINA HIPERBARA 5 mg - 80 mg / mL X 1 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.27.590,ME27590,ENALAPRIL MALEATO 20 mg TABLETAS X 30 tabletas,ENALAPRIL MALEATO 20 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.36.883,ME36883,ESOMEPRAZOL 40 mg CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA. X 16 capsulas,ESOMEPRAZOL 40 mg X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.,CAPSULAS,CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.,limpio
E.F.27.693,HO27693/2,EUSILEN 4 mg / 2 mL SOLUCION INYECTABLE X 1 ampollas,EUSILEN 4 mg / 2 mL X 1 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.27.693,HO27693/3,EUSILEN 4 mg / 2 mL SOLUCION INYECTABLE X 2 ampollas,EUSILEN 4 mg / 2 mL X 2 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.44.071,ME44071,EVABOLIN 10 mg TABLETAS RECUBIERTAS X 30 tabletas,EVABOLIN 10 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.31.252,ME31252,FAMOTIDINA 40 mg COMPRIMIDOS X 10 tabletas,FAMOTIDINA 40 mg X 10 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.44.388,ME44388/3,FARMAD 200UI/gota SOLUCION ORAL X 30 tabletas,FARMAD 200UI/gota X 30 SOLUCION ORAL,GOTAS,SOLUCION ORAL,limpio
E.F.44.388,ME44388/2,FARMAD 200UI/gota SOLUCION ORAL X 10 tabletas,FARMAD 200UI/gota X 10 SOLUCION ORAL,GOTAS,SOLUCION ORAL,limpio
E.F.33.238,ME33238/4,FERGANIC FOLIC 40 mg - 350 mcg TABLETAS MASTICABLES X 24 capsulas,FERGANIC FOLIC 40 mg - 350 mcg X 24 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.33.238,ME33238/2,FERGANIC FOLIC 40 mg - 350 mcg TABLETAS MASTICABLES X 14 capsulas,FERGANIC FOLIC 40 mg - 350 mcg X 14 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.33.238,ME33238/5,FERGANIC FOLIC 40 mg - 350 mcg TABLETAS MASTICABLES X 30 tabletas,FERGANIC FOLIC 40 mg - 350 mcg X 30 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.33.238,ME33238/3,FERGANIC FOLIC 40 mg - 350 mcg TABLETAS MASTICABLES X 20 tabletas,FERGANIC FOLIC 40 mg - 350 mcg X 20 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.G.28.575,ME28575,FLUCONAZOL 150 mg CAPSULAS X 2 capsulas,FLUCONAZOL 150 mg X 2 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.G.37.496,ME37496,GABAPENTINA 300 mg CAPSULAS X 20 capsulas,GABAPENTINA 300 mg X 20 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.G.37.521,ME37521,GABAPENTINA 400 mg CAPSULAS X 20 capsulas,GABAPENTINA 400 mg X 20 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.43.741,ME43741,GEMKAST 10 mg TABLETAS RECUBIERTAS X 30 tabletas,GEMKAST 10 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.43.742,ME43742/2,GEMKAST 4 mg TABLETAS MASTICABLES X 10 tabletas,GEMKAST 4 mg X 10 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.43.742,ME43742/3,GEMKAST 4 mg TABLETAS MASTICABLES X 30 tabletas,GEMKAST 4 mg X 30 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.43.743,ME43743/3,GEMKAST 5 mg TABLETAS MASTICABLES X 30 tabletas,GEMKAST 5 mg X 30 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.43.743,ME43743/2,GEMKAST 5 mg TABLETAS MASTICABLES X 10 tabletas,GEMKAST 5 mg X 10 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.42.452,ME42452,GLUTAPTIN MET 50 mg - 500 mg TABLETAS RECUBIERTAS X 30 tabletas,GLUTAPTIN MET 50 mg - 500 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.37.715,ME37715,GLYMAR 4 mg TABLETAS X 20 tabletas,GLYMAR 4 mg X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.30.069,ME30069,IBUPROFENO 400 mg TABLETAS RECUBIERTAS X 10 tabletas,IBUPROFENO 400 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.34.966,ME34966,IBUCAF 200 mg - 30 mg TABLETAS X 10 tabletas,IBUCAF 200 mg - 30 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.42.947,ME42947,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % CREMA VAGINAL X 6 capsulas,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % X 6 CREMA VAGINAL,CAPSULAS,CREMA VAGINAL,limpio
E.F.G.36.204,ME36204,IRBESARTAN 150 mg TABLETAS X 28 tabletas,IRBESARTAN 150 mg X 28 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.717,ME43717,"IRBETIAZID 300 mg - 12,5 mg TABLETAS X 28 tabletas","IRBETIAZID 300 mg - 12,5 mg X 28 TABLETAS",TABLETAS,TABLETAS,limpio
E.F.43.610,ME43610,IRGEM 150 mg TABLETAS X 30 tabletas,IRGEM 150 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.609,ME43609/2,IRGEM 300 mg TABLETAS X 10 tabletas,IRGEM 300 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.609,ME43609/3,IRGEM 300 mg TABLETAS X 30 tabletas,IRGEM 300 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.668,ME43668,"IRGEM PLUS 300 mg - 12,5 mg TABLETAS  X 30 tabletas","IRGEM PLUS 300 mg - 12,5 mg X 30 TABLETAS",TABLETAS,TABLETAS,limpio
E.F.33.620,ME33620,IVAGAN FORTE TABLETAS RECUBIERTAS X 100 tabletas,IVAGAN FORTE X 100 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.33.101,HO33101/2,KETOPROFENO 100 mg / 2 mL SOLUCION INYECTABLE X 10 capsulas,KETOPROFENO 100 mg / 2 mL X 10 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.33.101,HO33101/3,KETOPROFENO 100 mg / 2 mL SOLUCION INYECTABLE X 20 capsulas,KETOPROFENO 100 mg / 2 mL X 20 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.30.273,HO30273/3,KETOPROFENO 100 mg / 2 mL SOLUCION INYECTABLE X 10 tabletas,KETOPROFENO 100 mg / 2 mL X 10 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.30.273,HO30273/2,KETOPROFENO 100 mg / 2 mL SOLUCION INYECTABLE X 1 ampollas,KETOPROFENO 100 mg / 2 mL X 1 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.40.973,ME40973,KLINCOSAL 262 mg - 100 mg TABLETAS MASTICABLES SABOR A UVA X 30 tabletas,KLINCOSAL 262 mg - 100 mg X 30 TABLETAS MASTICABLES SABOR A UVA,TABLETAS,TABLETAS MASTICABLES SABOR A UVA,limpio
E.F.43.612,ME43612,LAGEMIN 25 mg TABLETAS DISPERSABLES X 30 tabletas,LAGEMIN 25 mg X 30 TABLETAS DISPERSABLES,TABLETAS,TABLETAS DISPERSABLES,limpio
E.F.43.611,ME43611/3,LAGEMIN 50 mg TABLETAS DISPERSABLES X 30 tabletas,LAGEMIN 50 mg X 30 TABLETAS DISPERSABLES,TABLETAS,TABLETAS DISPERSABLES,limpio
E.F.43.611,ME43611/2,LAGEMIN 50 mg TABLETAS DISPERSABLES X 10 tabletas,LAGEMIN 50 mg X 10 TABLETAS DISPERSABLES,TABLETAS,TABLETAS DISPERSABLES,limpio
E.F.43.637,ME43637/2,LAGEMIN 100 mg TABLETAS DISPERSABLES  X 10 tabletas,LAGEMIN 100 mg X 10 TABLETAS DISPERSABLES,TABLETAS,TABLETAS DISPERSABLES,limpio
E.F.43.637,ME43637/3,LAGEMIN 100 mg TABLETAS DISPERSABLES  X 30 tabletas,LAGEMIN 100 mg X 30 TABLETAS DISPERSABLES,TABLETAS,TABLETAS DISPERSABLES,limpio
E.F.38.543,ME38543,LETISAN 500 mg TABLETAS MASTICABLES SABOR UVA X 10 tabletas,LETISAN 500 mg X 10 TABLETAS MASTICABLES SABOR UVA,TABLETAS,TABLETAS MASTICABLES SABOR UVA,limpio
E.F.G.36.662,ME36662,LOSARTAN POTASICO 50 mg TABLETAS RECUBIERTAS X 14 tabletas,LOSARTAN POTASICO 50 mg X 14 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.36.589,ME36589,LOSARTAN POTASICO 100 mg TABLETAS RECUBIERTAS X 10 tabletas,LOSARTAN POTASICO 100 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.16.064,ME16064,MACRODANTINA 100 mg CAPSULAS X 30 capsulas,MACRODANTINA 100 mg X 30 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.42.469,ME42469,"ROWELUK PLUS 5 mg - 2,5 mg COMPRIMIDOS MASTICABLES X 10 tabletas","ROWELUK PLUS 5 mg - 2,5 mg X 10 COMPRIMIDOS MASTICABLES",COMPRIMIDOS,COMPRIMIDOS MASTICABLES,limpio
E.F.G.42.819,ME42819,"MELOXICAM 7,5 mg TABLETAS X 10 tabletas","MELOXICAM 7,5 mg X 10 TABLETAS",TABLETAS,TABLETAS,limpio
E.F.G.42.761,ME42761,METFORMINA CLORHIDRATO 500 mg TABLETAS X 30 tabletas,METFORMINA CLORHIDRATO 500 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.32.763,ME32763,SECNIDAZOL 500 mg TABLETAS X 10 tabletas,SECNIDAZOL 500 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.44.313,ME44313,MIDOL 500 mg TABLETAS X 10 tabletas,MIDOL 500 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.44.314,ME44314,MIDOL FORTE 650 mg TABLETAS X 10 tabletas,MIDOL FORTE 650 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.37.063,ME37063,MONTELUKAST 10 mg TABLETAS RECUBIERTAS X 10 tabletas,MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.894,ME42894,MONTELUKAST 5 mg TABLETAS MASTICABLES X 30 tabletas,MONTELUKAST 5 mg X 30 TABLETAS MASTICABLES,TABLETAS,TABLETAS MASTICABLES,limpio
E.F.42.653,ME42653,NEBLUM 50 mg TABLETAS RECUBIERTAS X 30 tabletas,NEBLUM 50 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.44.715,HO44715,NEULEVAL 500 mg/100 mL SOLUCIÓN INYECTABLE X 10 tabletas,NEULEVAL 500 mg/100 mL X 10 AMPOLLAS,INYECTABLE,SOLUCIÓN INYECTABLE,limpio
E.F.42.092,ME42092,NONAFOL 10 mg / mL SOLUCION ORAL X 10 tabletas,NONAFOL 10 mg / mL X 10 SOLUCION ORAL,SOLUCION ORAL,SOLUCION ORAL,limpio
E.F.G.38.415,ME38415,OLMESARTAN MEDOXOMILO 20 mg TABLETAS RECUBIERTAS X 30 tabletas,OLMESARTAN MEDOXOMILO 20 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.452,ME43452/2,OMEPRAZOL 40 mg CAPSULAS GASTRORRESISTENTES X 7 capsulas,OMEPRAZOL 40 mg X 7 CAPSULAS GASTRORRESISTENTES,CAPSULAS,CAPSULAS GASTRORRESISTENTES,limpio
E.F.G.43.452,ME43452/3,OMEPRAZOL 40 mg CAPSULAS GASTRORRESISTENTES X 30 capsulas,OMEPRAZOL 40 mg X 30 CAPSULAS GASTRORRESISTENTES,CAPSULAS,CAPSULAS GASTRORRESISTENTES,limpio
E.F.G.30.489,ME30489,OMEPRAZOL 20 mg CAPSULAS X 28 capsulas,OMEPRAZOL 20 mg X 28 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.G.35.417,ME35417/3,OMEPRAZOL 20 mg CAPSULAS X 30 capsulas,OMEPRAZOL 20 mg X 30 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.G.35.417,ME35417/2,OMEPRAZOL 20 mg CAPSULAS X 7 capsulas,OMEPRAZOL 20 mg X 7 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.43.569,ME43569,PEGYT 50 mg CAPSULAS X 30 capsulas,PEGYT 50 mg X 30 CAPSULAS,CAPSULAS,CAPSULAS,limpio
E.F.39.374,ME39374,REGULIP 10 mg TABLETAS X 30 tabletas,REGULIP 10 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.35.116,ME35116,RINARIS 5 mg - 60 mg TABLETAS RECUBIERTAS X 10 tabletas,RINARIS 5 mg - 60 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.34.458,ME34458,SILDENAFIL 50 mg TABLETAS RECUBIERTAS X 2 tabletas,SILDENAFIL 50 mg X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.34.567,ME34567,SILDENAFIL 50 mg TABLETAS RECUBIERTAS X 4 tabletas,SILDENAFIL 50 mg X 4 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.43.701,ME43701,SITALUX 100 mg tabletas recubiertas X 30 tabletas,SITALUX 100 mg X 30 tabletas recubiertas,TABLETAS,tabletas recubiertas,limpio
E.F.40.123,ME40123,STAMYLFORTE 300 mg - 100 mg TABLETAS RECUBIERTAS X 20 tabletas,STAMYLFORTE 300 mg - 100 mg X 20 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.43.593,ME43593,TACHIGRIP FORTE POLVO PARA SOLUCION ORAL  X 6 sobres,TACHIGRIP FORTE X 6 POLVO PARA SOLUCION ORAL,POLVO PARA RECONSTITUCION,POLVO PARA SOLUCION ORAL,limpio
E.F.19.288,ME19288,TACHIPIRIN 500 mg TABLETAS X 20 tabletas,TACHIPIRIN 500 mg X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.44.195,ME44195/2,TARVINA 20 mg TABLETAS RECUBIERTAS    X 10 tabletas,TARVINA 20 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.44.195,ME44195/3,TARVINA 20 mg TABLETAS RECUBIERTAS    X 30 tabletas,TARVINA 20 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.44.196,ME44196,TARVINA 40 mg TABLETAS RECUBIERTAS    X 10 tabletas,TARVINA 40 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.28.562,ME28562,TENSOMAX 60 mg CAPSULAS DE LIBERACION PROLONGADA X 10 capsulas,TENSOMAX 60 mg X 10 CAPSULAS DE LIBERACION PROLONGADA,CAPSULAS,CAPSULAS DE LIBERACION PROLONGADA,limpio
E.F.44.419,ME44419/3,TERAGRIPFORTE NOCHE 650mg-4mg GRANULADO PARA SOLUCION ORAL X 6 sobres,TERAGRIPFORTE NOCHE 650mg-4mg X 6 GRANULADO PARA SOLUCION ORAL,GRANULADOS,GRANULADO PARA SOLUCION ORAL,limpio
E.F.44.419,ME44419/2,TERAGRIPFORTE NOCHE 650mg-4mg GRANULADO PARA SOLUCION ORAL X 4 tabletas,TERAGRIPFORTE NOCHE 650mg-4mg X 4 GRANULADO PARA SOLUCION ORAL,GRANULADOS,GRANULADO PARA SOLUCION ORAL,limpio
E.F.44.419,ME44419/4,TERAGRIPFORTE NOCHE 650mg-4mg GRANULADO PARA SOLUCION ORAL X 10 tabletas,TERAGRIPFORTE NOCHE 650mg-4mg X 10 GRANULADO PARA SOLUCION ORAL,GRANULADOS,GRANULADO PARA SOLUCION ORAL,limpio
E.F.37.166,ME37166,TERAGRIPSUPRA TABLETAS RECUBIERTAS X 10 tabletas,TERAGRIPSUPRA X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.730,HO43730,TIOCOLCHICOSIDO 4 mg / 2 mL SOLUCION INYECTABLE  X 12 tabletas,TIOCOLCHICOSIDO 4 mg / 2 mL X 12 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.37.915,HO37915,TIOCOLCHICOSIDO 4 mg / 2 mL SOLUCION INYECTABLE X 12 tabletas,TIOCOLCHICOSIDO 4 mg / 2 mL X 12 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
