proveedor,descripcion,codigo,codigo_aux,costo_usd,producto_id_bd,nombre_producto_bd,precio_final_usd,estado,motivo
cobeca,NOXPIRIN SOB DIA 15G X 24,28904,7707355053424,39.1,,,,sin_match,score_bajo
cobeca,"NOXPIRIN SOL ORAL125/0,5MG/5ML 120ML MEY",24256,7592601000068,4.81,,,,sin_match,score_bajo
cobeca,"NOXPIRIN SOL ORAL325/1,25MG/5ML120ML MEY",24257,7592601000051,8.95,,,,sin_match,score_bajo
cobeca,NUCITA CACAO 200G,53202,7591675000417,4.84,,,,sin_match,no farmaco
cobeca,NUCITA CHOCOLATE ENVASE TRADICIONAL 280G,54463,7591675000561,5.73,,,,sin_match,no farmaco
cobeca,NUCITA DOBLE SABOR 200G,51235,7591675000363,5.13,,,,sin_match,no farmaco
cobeca,NUCITA DOBLE SABOR FRASCO 85G,51234,7591675000264,2.43,,,,sin_match,no farmaco
cobeca,NUCITA MERIENDITA DOBLE SABOR X12 20G,51233,7591675014247,6.21,,,,sin_match,no farmaco
cobeca,NUCITA TUBITO CHOCO DISP X12 35G,51231,7591675010102,13.29,,,,sin_match,sin_candidato
cobeca,NUCITA TUBITO DOBLE SABOR DISP X12 35G,51232,7591675014209,13.29,,,,sin_match,sin_candidato
cobeca,NUTRA TRAINING PVO PRO SPORT 200MG,51991,7599558000080,17.13,,,,sin_match,sin_candidato
cobeca,"NUTRAMINT SOL  8,5% 500ML X1 BHR",6417,7592637001220,47.45,,,,sin_match,sin_candidato
cobeca,NUTRAPLANT DETOX 200G,52837,7599558000011,13.19,,,,sin_match,no farmaco
cobeca,NUTRAPLANT PVO FITNESS 200G,51994,7599558000035,13.14,,,,sin_match,sin_candidato
cobeca,NUTRAPLANT REDOX 200G,52840,7599558000042,14.86,,,,sin_match,no farmaco
cobeca,NUTRAPLAT PVO SUPERFOOD 200G,51993,7599558000028,13.39,,,,sin_match,sin_candidato
cobeca,NUTRATRAINIG PRO AMINE 200G,52839,7599558000073,19.77,,,,sin_match,no farmaco
cobeca,NUTRATRAINIG PROFIT 200G,52838,7599558000097,15.84,,,,sin_match,no farmaco
cobeca,NUTRIBELA BIOKERATINA 300ML,54539,7702354957179,4.85,,,,sin_match,no farmaco
cobeca,NUTRIFARM CAP BLD HAIR/NAILS X30 G PHAR,22814,7597189000028,9.23,,,,sin_match,sin_candidato
cobeca,NUTRISERUM BIO+ IVY 30CM3,52024,7591885003611,11.89,,,,sin_match,no farmaco
cobeca,NUTRIVIDA PRENATAL CAP X60 ETER,28363,787790469858,22.4,,,,sin_match,sin_candidato
cobeca,NYTAXIN CAP BLD 500MG X6 VIV,95014,7592432018010,11.36,4281,NYTAXIN 500 mg CAPSULAS BLANDAS,18.93,matched,score=0.606
cobeca,"OBBIAT CAP 2MG/0,03MG X21 CR CCM",21976,7401078900118,15.01,,,,sin_match,score_bajo
cobeca,OBLEAS MORDISQUITOS CHOCOLATE 150G,16152,7591082002127,1.56,,,,sin_match,no farmaco
cobeca,OBLEAS MORDISQUITOS FRESA 150G,16151,7591082002141,1.44,,,,sin_match,no farmaco
cobeca,OBTURADOR/CATETER PLUSMEDIC AMARIL X100,19843,7597467000115,16.17,,,,sin_match,no farmaco
cobeca,OCUPRED SUSP OFT 1%  5ML L.O,5333,7591196002242,15.38,,,,sin_match,score_bajo
cobeca,OFAFLAN COMP 50MG X10 OFA,95750,7594002082131,1.36,4579,OFAFLAN 50 mg COMPRIMIDOS CON CUBIERTA ENTERICA,2.27,matched,score=0.610
cobeca,"OFAFLAN SUP PED 12,5MG X6 ELM",20071,7591062016458,5.01,,,,sin_match,score_bajo
cobeca,OFAFLAN SUSP GTS 15MG/ML 30ML ELM,99815,7591062900894,2.17,,,,sin_match,score_bajo
cobeca,OFAFLAN SUSP ORAL 2MG/ML 120ML ELM,99845,7591062016472,8.12,4545,OFAFLAN 2 mg / mL SUSPENSION ORAL,13.53,matched,score=0.869
cobeca,OFTABRIM SOL OFT 0.20% X5ML CR 2N,54411,54411,4.6,,,,sin_match,sin_candidato
cobeca,OFTAINE SOL OFT 15ML L.O,8730,7591196000392,36.27,,,,sin_match,score_bajo
cobeca,OFTERRA UNG OFT X 7 G,3929,7591196002211,21.29,2217,OFTERRA UNGUENTO OFTALMICO,35.48,matched,score=0.692
cobeca,OJOS MOVILES MULTICOLOR  BAMBARY,54205,7453086101728,3,,,,sin_match,no farmaco
cobeca,OLANZAPINA TAB 5MG X30 CLEO,25670,7598677000407,25.97,5858,OLANZAPINA 5 mg TABLETAS ORODISPERSABLES,43.28,matched,score=0.891
cobeca,OLMECAR COMP REC 20MG X30 LETI,18030,7591585318794,15.07,4672,OLMECAR 20 mg COMPRIMIDOS RECUBIERTOS,25.12,matched,score=0.622
cobeca,OLMECAR TAB 40MG X30 LETI,20723,7591585318800,23.81,4661,OLMECAR 40 mg COMPRIMIDOS RECUBIERTOS,39.68,matched,score=0.859
cobeca,OLMESART MEDO TAB REC 20MG X30 PHARME,22216,7592454003285,8.44,,,,sin_match,sin_candidato
cobeca,OLMESART MEDOX/HC TAB 40/12.5MGX30 LA SA,28724,7592454003773,17.09,,,,sin_match,sin_candidato
cobeca,"OLMESART/HCT TAB REC 40/12,5MGX10 PHARME",20773,7592454891431,6.1,,,,sin_match,score_bajo
cobeca,OLMESARTAN MED/HCT COM 20/12.5MG X30 LET,50500,7591585179098,22.16,4980,"OLMESARTAN MEDOXOMIL 40 mg - HIDROLOCOTIAZIDA 12,5 mg TABLETAS RECUBIERTAS",36.93,matched,score=0.723
cobeca,OLMESARTAN MED/HCT COM 40/12.5MG X30 LET,50501,7591585179142,22.94,4980,"OLMESARTAN MEDOXOMIL 40 mg - HIDROLOCOTIAZIDA 12,5 mg TABLETAS RECUBIERTAS",38.23,matched,score=0.723
cobeca,OLMESARTAN MEDO TAB 20MG X10 PHARME,18568,7592454891219,3.86,5694,OLMESARTAN MEDOXOMILO 20 mg TABLETAS RECUBIERTAS,6.43,matched,score=0.813
cobeca,OLMESARTAN MEDO TAB 20MG X30 ALESS,20514,7597758000312,3.96,4951,OLMESARTAN MEDOXOMIL 20 mg TABLETAS RECUBIERTAS,6.6,matched,score=0.767
cobeca,OLMESARTAN MEDO TAB 40MG X10 PHARME,18584,7592454891226,7.03,5693,OLMESARTAN MEDOXOMILO 40 mg TABLETAS RECUBIERTAS,11.72,matched,score=0.813
cobeca,OLMESARTAN MEDO TAB 40MG X30 ALESS,20515,7597758000329,5.85,4980,"OLMESARTAN MEDOXOMIL 40 mg - HIDROLOCOTIAZIDA 12,5 mg TABLETAS RECUBIERTAS",9.75,matched,score=0.767
cobeca,OLMESARTAN MEDOXO TAB REC 40MGX30 PHARME,22821,7592454003278,15.04,5693,OLMESARTAN MEDOXOMILO 40 mg TABLETAS RECUBIERTAS,25.07,matched,score=0.689
cobeca,OLMESARTAN MEDOXOM COMP REC 20MGX14 LETI,25976,7591585378798,5.55,5694,OLMESARTAN MEDOXOMILO 20 mg TABLETAS RECUBIERTAS,9.25,matched,score=0.702
cobeca,OLMESARTAN MEDOXOM COMP REC 40MGX14 LETI,25975,7591585378804,8.86,5693,OLMESARTAN MEDOXOMILO 40 mg TABLETAS RECUBIERTAS,14.77,matched,score=0.702
cobeca,OLMESARTAN MEDOXOMIL COM/REC 20MG X 30,99097,7591585278791,9.64,5694,OLMESARTAN MEDOXOMILO 20 mg TABLETAS RECUBIERTAS,16.07,matched,score=0.791
cobeca,OLMESARTAN MEDOXOMIL COMP/REC 40MG X 30,99045,7591585278807,16.6,5693,OLMESARTAN MEDOXOMILO 40 mg TABLETAS RECUBIERTAS,27.67,matched,score=0.791
cobeca,OLMESARTAN MEDOXOMIL TAB 20MG X30 BLUE/M,26371,7598127001640,3.96,5694,OLMESARTAN MEDOXOMILO 20 mg TABLETAS RECUBIERTAS,6.6,matched,score=0.878
cobeca,OLMESARTAN TAB REC 20MG X30 KMP,54214,0730170649548,4.73,5694,OLMESARTAN MEDOXOMILO 20 mg TABLETAS RECUBIERTAS,7.88,matched,score=0.737
cobeca,OLMESARTAN TAB REC 40MG X30 KMP,54215,0730170649555,7.88,5693,OLMESARTAN MEDOXOMILO 40 mg TABLETAS RECUBIERTAS,13.13,matched,score=0.737
cobeca,OLMESARTAN TABR 20MG X 30 CALOX,13813,7591519051841,6.49,,,,sin_match,no farmaco
cobeca,OLMESARTAN TABR 40MG X 30 CALOX,13812,7591519051858,13.01,,,,sin_match,no farmaco
cobeca,OLMETIQUE TAB 20MG X30 PHARME,27013,7592454003568,9.49,5709,OLMETIQUE 20 mg TABLETAS RECUBIERTAS,15.82,matched,score=0.676
cobeca,"OLTANA H COMP REC 40MG/12,5MG X30 EURO",53273,7891317036607,15.83,,,,sin_match,score_bajo
cobeca,OMEBLOC PVO LIOF 40MG X10 BHR,50763,7592637000773,20.79,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP 1000MG X100 NOW,11436,733739100092,19.03,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP 1000MG X45 NOW,91937,733739110411,12.53,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP 1000MG X60 ARC IRIS,18764,7592946169635,15.86,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 1000MG X30 NOW,28241,733739016492,10.39,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 1000MG X30 SAAS,52842,7591940000586,9.66,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 1000MG X30 VAL,9141,669238000499,12.17,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 1000MG X60 HERB,52355,7592710005671,14.81,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 1000MG X60 PREV,52134,7598953000114,15.72,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 1000MG X60 VAL,51346,198715202847,17.97,,,,sin_match,sin_candidato
cobeca,OMEGA 3 CAP BLD 2000MG X60 PHARMAC,27970,787790474654,16.88,,,,sin_match,sin_candidato
cobeca,OMEGA 3 PLUS CAP BLD 1250MG X60 PREV,52135,7598953000138,17.77,,,,sin_match,sin_candidato
cobeca,OMEGA 3/6/9 CAP BLD 1000MG X60 HERB,53609,7592710005565,14.81,,,,sin_match,sin_candidato
cobeca,OMEGA 3/6/9 CAP X60 ARC IRIS,18765,7592946169659,15.86,,,,sin_match,sin_candidato
cobeca,OMEPRAZOL CAP 20 MG X 10 KMPLUS,23774,6921875011172,1.32,2353,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS ENTERICOS,2.2,matched,score=0.856
cobeca,OMEPRAZOL CAP 20 MG X 30 LA SANTE,11680,7592454001571,6.31,2459,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,10.52,matched,score=0.827
cobeca,OMEPRAZOL CAP 20MG X10 FMED,53303,8908020242238,1.07,6425,OMEPRAZOL 20 mg CAPSULAS GASTRORRESISTENTES,1.78,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X14 CLX,21060,7591519000153,2.91,2353,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS ENTERICOS,4.85,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X20 CR DAC,20938,7598578000179,2.25,6425,OMEPRAZOL 20 mg CAPSULAS GASTRORRESISTENTES,3.75,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X28 CLX,8254,7591519001907,3.96,2353,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS ENTERICOS,6.6,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X30 L.O,24329,7591196006233,7.79,2353,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS ENTERICOS,12.98,matched,score=0.742
cobeca,OMEPRAZOL CAP 20MG X30 VARG,98882,7591136957434,3.74,6425,OMEPRAZOL 20 mg CAPSULAS GASTRORRESISTENTES,6.23,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X7 L.O,9745,7591196003386,3.82,2353,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS ENTERICOS,6.37,matched,score=0.742
cobeca,OMEPRAZOL CAP 20MG X7 VARG,20777,7592349723717,1.42,6425,OMEPRAZOL 20 mg CAPSULAS GASTRORRESISTENTES,2.37,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X8 LETI,6497,7591585573810,3.44,2459,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,5.73,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG X8 PHARME,10856,7592454163682,2.78,6425,OMEPRAZOL 20 mg CAPSULAS GASTRORRESISTENTES,4.63,matched,score=0.859
cobeca,OMEPRAZOL CAP 20MG/MCG DISP 10X7 VARG,25616,7592349001136,8.43,,,,sin_match,score_bajo
cobeca,OMEPRAZOL CAP 40MG X 30 OFTALMI,50576,7591196006585,14.66,5393,OMEPRAZOL 40 mg CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,24.43,matched,score=0.746
cobeca,OMEPRAZOL CAP 40MG X 7 OFTALMI,29583,7591196003379,5.84,5393,OMEPRAZOL 40 mg CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,9.73,matched,score=0.746
cobeca,OMEPRAZOL CAP 40MG X30 PHARME,23870,7703763889099,15.21,5185,OMEPRAZOL 40 mg CAPSULAS GASTRORRESISTENTES,25.35,matched,score=0.797
cobeca,OMEPRAZOL CAP GAST 40MG X10 LETI,16765,7591585173881,7.36,5185,OMEPRAZOL 40 mg CAPSULAS GASTRORRESISTENTES,12.27,matched,score=0.766
cobeca,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN,29950,7591585773814,7.11,2459,OMEPRAZOL 20 mg CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,11.85,matched,score=0.720
cobeca,OMEPRAZOL JUVILOC TAB 20MG X20 ADN,53250,8906142160881,1.95,6750,JUVILOC 20 mg TABLETAS GASTRORRESISTENTE,3.25,matched,score=0.641
cobeca,OMEPRAZOL PVO P/SOL INY 40MG X1 CR DIST,51351,7598252001317,2.84,668,OMEPRAZOL 40 mg POLVO LIOFILIZADO PARA INFUSION INTRAVENOSA,4.73,matched,score=0.859
cobeca,OMMUNAL CAP 7MG X10 LETI,6053,7591585111609,31.43,1580,OMMUNAL (LISADO BACTERIANO) 7 mg CAPSULAS,52.38,matched,score=0.844
cobeca,ONDANSETRON COMP 4MG X10 MEG,1107,7594000490471,7.27,2680,ONDANSETRON 4 mg COMPRIMIDOS,12.12,matched,score=0.935
cobeca,ONDANSETRON COMP 8MG X10 MEG,1108,7594000490488,10.26,2681,ONDANSETRON 8 mg COMPRIMIDOS,17.1,matched,score=0.935
cobeca,ONDANSETRON INY 2 MG/ML 4MG X1 MEG,1111,7594000490495,4.42,921,ONDANSETRON 8 mg / 4 mL SOLUCION INYECTABLE INTRAVENOSA,7.37,matched,score=0.891
cobeca,ONDANSETRON INY 2MG/ML 8MG X1 MEG,1112,7594000490501,6.62,1397,ONDANSETRON 4 mg / 2 mL SOLUCIÓN INYECTABLE,11.03,matched,score=0.844
cobeca,ONDANSETRON INY IV/IM 8MG/4ML X5 DIST,52480,7598252001928,15.51,921,ONDANSETRON 8 mg / 4 mL SOLUCION INYECTABLE INTRAVENOSA,25.85,matched,score=0.672
cobeca,ONDANSETRON SOL INY IM/IV 8MG/4ML X1 ADN,53239,8906112611900,2.62,921,ONDANSETRON 8 mg / 4 mL SOLUCION INYECTABLE INTRAVENOSA,4.37,matched,score=0.672
cobeca,ONDANSETRON SOL ORAL 4MG/5ML 50ML MEG,23942,7591619150000,8.83,5256,ONDANSETRON 4 mg / 5 mL SOLUCION ORAL,14.72,matched,score=0.886
cobeca,ONDANSETRON TAB 4MG X10 HM,52435,0632627843427,2.52,2680,ONDANSETRON 4 mg COMPRIMIDOS,4.2,matched,score=0.891
cobeca,ONDANSETRON TAB 8MG X10 ADN,53240,8904159415178,4.45,2681,ONDANSETRON 8 mg COMPRIMIDOS,7.42,matched,score=0.891
cobeca,ONDANSETRON TAB 8MG X10 CLEO,25676,7598677000070,6.9,2681,ONDANSETRON 8 mg COMPRIMIDOS,11.5,matched,score=0.891
cobeca,ONDANSETRON TAB 8MG X10 HM,52436,0793969044337,3.42,2681,ONDANSETRON 8 mg COMPRIMIDOS,5.7,matched,score=0.891
cobeca,ONDATRIN AMP 2MG/4ML X1 BHR,13380,7592637005679,7.62,749,ONDATRIN 2 mg / mL SOLUCION INYECTABLE,12.7,matched,score=0.759
cobeca,ONDATRIN AMP 4MG/2ML X5 BHR,20527,7592637008281,17.14,749,ONDATRIN 2 mg / mL SOLUCION INYECTABLE,28.57,matched,score=0.672
cobeca,ONDAZIN AMP 8MG/4ML X 10 BLUE/M,50584,7598127002081,21.19,,,,sin_match,sin_candidato
cobeca,ONOTO LIQ MCCORMICK 154G,18107,7591141324009,1.74,,,,sin_match,no farmaco
cobeca,"OPAT SOL OFT 0,1% 5ML L.O",91031,7591196003942,10.02,,,,sin_match,score_bajo
cobeca,OPRANEX CAP 20MG X30 BLUE/M,23879,7598127001176,2.36,,,,sin_match,sin_candidato
cobeca,OPRANEX PVO LIOF INY 40MG X1 BLUE/M,26370,7598127000629,1.58,,,,sin_match,sin_candidato
cobeca,"ORALZINC PVO 23,21G COCO SOB X1 VARG",51830,7592349722291,5.27,,,,sin_match,score_bajo
cobeca,ORALZINC PVO SOL ORAL FRUTAS TROP VARG,52758,7592349722314,5.27,4217,ORALZINC SALES DE REHIDRATACION EN POLVO PARA SOLUCION ORAL SABOR A FRUTAS TROPICALES,8.78,matched,score=0.620
cobeca,ORALZINC SOB MANDA X1 ZUO,98501,7591651722302,5.27,,,,sin_match,score_bajo
cobeca,OREGANO MCCORMICK ENTERO 15G,18244,7591141103208,3.17,,,,sin_match,no farmaco
cobeca,OREGANO MCCORMICK MOLIDO 40G,18245,7591141103406,3.16,,,,sin_match,no farmaco
cobeca,ORLIDIET CAP 120MG X30 MEG,94356,7591619000244,23.9,4626,ORLIDIET 120 mg CAPSULAS,39.83,matched,score=0.808
cobeca,ORLIDIET CAP 60MG X30 MEG,99789,7591619519050,14.68,4821,ORLIDIET 60 mg CAPSULAS,24.47,matched,score=0.788
cobeca,ORLISTAT CAP 120MG X30 VIV,25517,7703153020330,18.74,3716,ORLISTAT 120 mg CAPSULAS,31.23,matched,score=0.878
cobeca,OROZIM COMP REC 192MG X10 BIOT,50901,7591243839739,8.04,,,,sin_match,sin_candidato
cobeca,OROZIM COMP REC X20 BIOTECH,484,7591243839753,14.09,,,,sin_match,sin_candidato
cobeca,OSMIXACIN SOL INY 500MG/100ML ZUZU,52593,7599608001685,3.4,,,,sin_match,sin_candidato
cobeca,OSTEOVIT CAP 500MG X60 HERB,52356,7592710005633,9.62,,,,sin_match,sin_candidato
cobeca,"OTAN GTS 0,10/4MG 5ML VIN",97545,7592782000567,15.27,,,,sin_match,score_bajo
cobeca,OTINUV SOL GTAS 5ML NUV,50875,7581441131582,6.27,,,,sin_match,sin_candidato
cobeca,OTOCORT SOL OTICA 1MG/5MG/5000UI 5ML L.O,52903,7591196003249,7.61,1674,OTANOL 50 mg/ml SOLUCION OTICA,12.68,matched,score=0.712
cobeca,OTORIN +1 X 30ML,50222,7598928000071,4.66,,,,sin_match,no farmaco
cobeca,OVOMALTINA MAXI TUBO 100G,18060,7591039995519,3.38,,,,sin_match,no farmaco
cobeca,OVOMALTINA TUBO 35G X 3PACK,29791,7591039380575,3.46,,,,sin_match,no farmaco
cobeca,OVOMALTINA UNTABLE X 300G,50730,7591039000565,4.95,,,,sin_match,no farmaco
cobeca,"OVOREST TAB 0,15/0,03/75MG X28 CAPSUV",27852,7598055001408,4.56,,,,sin_match,sin_candidato
cobeca,OXCARBAZEPINA TAB 300MG X30 ARVEST,52505,8908020242160,7.62,6594,OXCARBAZEPINA 300 mg TABLETAS RECUBIERTAS,12.7,matched,score=0.721
cobeca,OXCARBAZEPINA TAB 300MG X30 CLEO,25662,7598677000087,10.47,6594,OXCARBAZEPINA 300 mg TABLETAS RECUBIERTAS,17.45,matched,score=0.878
cobeca,OXCARBAZEPINA TAB 300MG X30 CR LATT,23484,0720524031136,10.39,6594,OXCARBAZEPINA 300 mg TABLETAS RECUBIERTAS,17.32,matched,score=0.878
cobeca,OXIDO D/CINC UNG 20% 30G LYA,25451,7599028000398,4.42,,,,sin_match,score_bajo
cobeca,OXIDREN COMP 150MG X1 LETI,94330,7591585112552,16.41,4509,OXIDREN 150 mg COMPRIMIDOS RECUBIERTOS,27.35,matched,score=0.700
cobeca,OXINORM CAP X30,2234,7591096000393,18.86,,,,sin_match,sin_candidato
cobeca,"OXITETRA/POL UNGOFT 0,5%/10000UI6G CRZUK",21502,7420001113074,18.18,,,,sin_match,no farmaco
cobeca,OXOLAM/CITRAT JBE 50 MG/5ML X120ML LETI,11513,7591585178114,7,,,,sin_match,score_bajo
cobeca,OXOLAMINA JBE AD 120ML VLM,9549,7591020001519,4.16,2184,OXOLAMINA JARABE,6.93,matched,score=0.609
cobeca,OXOLAMINA JBE PED 120ML VLM,2771,7591020001526,4.1,,,,sin_match,score_bajo
cobeca,PALETA D/MADERA PEQUE M/COL,26757,7453086114704,2.98,,,,sin_match,no farmaco
cobeca,PALOMITAS GERBER 35G X15,54498,7891000417003,38.6,,,,sin_match,no farmaco
cobeca,"PALONOSETRON AMP 0,25MG/5ML MEDV",23757,7501125170751,63.6,1054,"PALONOSETRON 0,25 mg / 5 mL SOLUCION INYECTABLE",106,matched,score=0.848
cobeca,PAÑAL CHICCO BABY SKIN TALLA G X 20,29050,7591353516209,5.67,,,,sin_match,no farmaco
cobeca,PAÑAL CHICCO BABY SKIN TALLA M X 20,29049,7591353516100,5.08,,,,sin_match,no farmaco
cobeca,PAÑAL CHICCO BABY SKIN TALLA XG X 20,29051,7591353516308,5.88,,,,sin_match,no farmaco
cobeca,PAÑAL CHICCO BABY SKIN XXG X20,53020,7591353650385,5.71,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES ACTIVE SEC G X25,29871,7702425228504,11.87,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES ACTIVE SEC XG X25,29865,7702425933934,15.44,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES ACTIVE SEC XXG X25,29858,7702425292727,16.76,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES NATCARE M X 25,50028,7702425754966,10.94,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES TRIPLE PROT G X 20,29866,7702425466364,6.22,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES TRIPLE PROT XG X 20,29861,7702425478350,7.61,,,,sin_match,no farmaco
cobeca,PAÑAL HUGGIES TRIPLE PROT XXG X 20,29855,7702425424173,8.27,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB +13KG T XG X10,20297,7591251013060,2.8,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB 10-13KG T X10,20296,7591251012063,2.68,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB 5-10KG T M X10,20295,7591251011066,2.55,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB 5-10KG T M X20,23021,7591251011073,4.78,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB EX GDE X20,23022,7591251013077,5.35,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB EX GDE X40,24690,7591251013084,10,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB GDE X40,24689,7591251012087,9.55,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB MED X40,26084,7591251011080,9.08,,,,sin_match,no farmaco
cobeca,PAÑAL MI BB T G 10-13KG X20,19485,7591251012070,5.03,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT AD T L X8,17733,0661799967150,7.4,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT AD T M X8,17732,0661799967167,6.19,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT BEBE T XXG X18,22629,1180201379255,5.85,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT T G X20,19901,1180201379286,5.85,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT T M X22,19900,1180201379279,5.85,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT T P X24,19899,1180201379262,5.85,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT T XG X18,19902,1180201379293,5.85,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT TIPO PANTS AD T G X8,20775,1180201389421,10.15,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT TIPO PANTS AD T M X9,20774,1180201389414,10.15,,,,sin_match,no farmaco
cobeca,PAÑAL MIMLOT TIPO PANTS AD T XG X7,20776,1180201389438,9.89,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA CLASSIC M AD X20,51899,7591353690046,17.24,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA CLASSIC TALLA L X20,50600,7591353690084,20.34,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA COMFORT M AD X20,51898,7591353690053,19.36,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA COMFORT MED X6,27108,7591353515103,6.55,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA COMFORT T/L P/PACKX20,50601,7591353690077,21.94,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA COMFORT T/L X6,27109,7591353515202,7.72,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA INCONTINENCIA CLAS GDEX6,14804,7591353515011,7.63,,,,sin_match,no farmaco
cobeca,PAÑAL SECUREZZA INCONTINENCIA CLAS MEDX6,14802,7591353515004,6.47,,,,sin_match,no farmaco
cobeca,PAÑAL SIEMPRESECO INCONTINENCIA T G X6,16744,7591353699018,5.31,,,,sin_match,no farmaco
cobeca,PAÑAL SIEMPRESECO INCONTINENCIA T M X6,16743,7591353699001,4.82,,,,sin_match,no farmaco
cobeca,PAÑAL TENA PANTS CLAS AD T L X8,27505,7702026174156,8.2,,,,sin_match,no farmaco
cobeca,PAÑAL TENA PANTS CLAS AD T M X8,27504,7702026174149,10.47,,,,sin_match,no farmaco
cobeca,PAÑAL TENA SLIP COMFORT AD T L X9,27503,7702027479724,14.68,,,,sin_match,no farmaco
cobeca,PAÑAL TENA SLIP COMFORT AD T M X9,27502,7702027479625,13.04,,,,sin_match,no farmaco
cobeca,PAÑAL TWO5MED INCONTINENCIA AD T L X10,27566,7598832000716,14.01,,,,sin_match,no farmaco
cobeca,PAÑAL TWO5MED INCONTINENCIA AD T XL X10,27567,7598832000723,14.65,,,,sin_match,no farmaco
cobeca,PAÑAL TWO5MED INCOTINENCIA AD T M X10,27565,7598832000709,13.69,,,,sin_match,no farmaco
cobeca,PAÑITOS HUM PEQUEÑIN AVENA X80,52825,7702026154011,3.1,,,,sin_match,no farmaco
cobeca,PAÑITOS HUM PEQUEÑIN M/CUIDADO X16,52380,7702026148126,0.52,,,,sin_match,no farmaco
cobeca,PAÑITOS HUM PEQUEÑIN M/CUIDADO X80,52381,7702026153243,1.77,,,,sin_match,no farmaco
cobeca,PAÑO ETERNA MICROFIBRA C/SURTIDO X3,29041,7702037872461,5.56,,,,sin_match,no farmaco
cobeca,PAÑO SCOTT DURAMAX REUTILIZABLE X52,29830,7702425802872,4.26,,,,sin_match,no farmaco
cobeca,PAÑO/ABSORB CALIDEX AMARIL X3,22326,7591985900858,2.52,,,,sin_match,no farmaco
cobeca,PAÑO/ABSORB CALIDEX ESTAMP X3,22327,7591985900872,3.7,,,,sin_match,no farmaco
cobeca,PANTALLA SOL BIO+ 50FPS COLOR CLA 60CM3,52027,7591885003826,8.43,,,,sin_match,score_bajo
