ef,mol_inhrr,mol_cima,score
E.F.G.42.775,CARVEDILOL,Carvedilol,1.0
E.F.G.42.776,CARVEDILOL,Carvedilol,1.0
E.F.G.42.777,DEFLAZACORT,Deflazacort,1.0
E.F.G.42.778,IVERMECTINA,Ivermectina,1.0
E.F.G.42.779,AMIKACINA,Amikacina,1.0
E.F.G.42.780,CEFALEXINA,Cefalexina,1.0
E.F.G.42.782,ENALAPRIL,Enalapril,1.0
E.F.G.42.783,ENALAPRIL,Enalapril,1.0
E.F.G.42.784,MELOXICAM,Meloxicam,1.0
E.F.G.42.785,DEFLAZACORT,Deflazacort,1.0
E.F.G.42.786,MEROPENEM,Meropenem,1.0
E.F.G.42.788,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.42.794,ENALAPRIL,Enalapril,1.0
E.F.G.42.798,QUETIAPINA,Quetiapina,1.0
E.F.G.42.799,DEFLAZACORT,Deflazacort,1.0
E.F.G.42.800,ETORICOXIB,Etoricoxib,1.0
E.F.G.42.801,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.42.801,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.42.804,RISPERIDONA,Risperidona,1.0
E.F.G.42.805,AMOXICILINA TRIHIDRATO,Amoxicilina,1.0
E.F.G.42.808,CEFADROXILO,Cefadroxilo,1.0
E.F.G.42.809,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.42.810,TOBRAMICINA SULFATO,Tobramicina,1.0
E.F.G.42.810,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.42.812,CARBIDOPA,Carbidopa,1.0
E.F.G.42.812,LEVODOPA,Levodopa,1.0
E.F.G.42.816,DIAZEPAM,Diazepam,1.0
E.F.G.42.817,MEROPENEM,Meropenem,1.0
E.F.G.42.818,MEROPENEM,Meropenem,1.0
E.F.G.42.819,MELOXICAM,Meloxicam,1.0
E.F.G.42.825,AMIKACINA,Amikacina,1.0
E.F.G.42.828,PEMETREXED,Pemetrexed,1.0
E.F.G.42.830,KETOPROFENO,Ketoprofeno,1.0
E.F.G.42.832,SULBACTAM,Sulbactam,1.0
E.F.G.42.832,AMPICILINA,Ampicilina,1.0
E.F.G.42.834,AZACITIDINA,Azacitidina,1.0
E.F.G.42.835,DOXORUBICINA,Doxorubicina,1.0
E.F.G.42.836,RAMIPRIL,Ramipril,1.0
E.F.G.42.838,AZITROMICINA,Azitromicina,1.0
E.F.G.42.840,LOSARTAN POTASICO,Losartan,1.0
E.F.G.42.841,IRINOTECAN,Irinotecan,1.0
E.F.G.42.842,CARBONATO DE LITIO,Litio,1.0
E.F.G.42.843,ALBENDAZOL,Albendazol,1.0
E.F.G.42.845,CARVEDILOL,Carvedilol,1.0
E.F.G.42.846,CARVEDILOL,Carvedilol,1.0
E.F.G.42.847,CARVEDILOL,Carvedilol,1.0
E.F.G.42.848,ACIDO AZELAICO,Azelaico Acido,1.0
E.F.G.42.849,PERMETRINA,Permetrina,1.0
E.F.G.42.850,AMBROXOL,Ambroxol,1.0
E.F.G.42.851,DESLORATADINA,Desloratadina,1.0
E.F.G.42.852,LEVOCETIRIZINA,Levocetirizina,1.0
E.F.G.42.853,CEFIXIMA,Cefixima,1.0
E.F.G.42.855,CEFEPIMA,Cefepima,1.0
E.F.G.42.857,CEFADROXILO,Cefadroxilo,1.0
E.F.G.42.858,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1.0
E.F.G.42.862,TIOCOLCHICOSIDO,Tiocolchicosido,1.0
E.F.G.42.862,IBUPROFENO,Ibuprofeno,1.0
E.F.G.42.865,METFORMINA,Metformina,1.0
E.F.G.42.866,PREDNISOLONA,Prednisolona,1.0
E.F.G.42.867,GLIMEPIRIDA,Glimepirida,1.0
E.F.G.42.868,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.42.869,CEFTRIAXONA,Ceftriaxona,1.0
E.F.G.42.870,GLICERINA,Glicerina,1.0
E.F.G.42.871,MELOXICAM,Meloxicam,1.0
E.F.G.42.874,TERBINAFINA,Terbinafina,1.0
E.F.G.42.877,CEFOTAXIMA,Cefotaxima,1.0
E.F.G.42.878,ATENOLOL,Atenolol,1.0
E.F.G.42.879,LOSARTAN POTASICO,Losartan,1.0
E.F.G.42.880,DOMPERIDONA,Domperidona,1.0
E.F.G.42.881,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.42.883,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.42.885,BETAMETASONA,Betametasona,1.0
E.F.G.42.886,PACLITAXEL,Paclitaxel,1.0
E.F.G.42.887,PACLITAXEL,Paclitaxel,1.0
E.F.G.42.888,PACLITAXEL,Paclitaxel,1.0
E.F.G.42.889,SITAGLIPTINA,Sitagliptina,1.0
E.F.G.42.890,CARVEDILOL,Carvedilol,1.0
E.F.G.42.891,ATORVASTATINA,Atorvastatina,1.0
E.F.G.42.894,MONTELUKAST,Montelukast,1.0
E.F.G.42.895,CEFTRIAXONA,Ceftriaxona,1.0
E.F.G.42.896,LOSARTAN POTASICO,Losartan,1.0
E.F.G.42.896,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.42.899,ATENOLOL,Atenolol,1.0
E.F.G.42.902,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.42.904,LAMIVUDINA,Lamivudina,1.0
E.F.G.42.904,TENOFOVIR DISOPROXIL FUMARATO,Tenofovir Disoproxilo,0.955
E.F.G.42.909,FINASTERIDA,Finasterida,1.0
E.F.G.42.915,VALSARTAN,Valsartan,1.0
E.F.G.42.918,GLICERINA,Glicerina,1.0
E.F.G.42.921,NIMODIPINO,Nimodipino,1.0
E.F.G.42.922,RIVAROXABAN,Rivaroxaban,1.0
E.F.G.42.923,RIVAROXABAN,Rivaroxaban,1.0
E.F.G.42.929,VANCOMICINA,Vancomicina,1.0
E.F.G.42.930,OXALIPLATINO,Oxaliplatino,1.0
E.F.G.42.931,OXALIPLATINO,Oxaliplatino,1.0
E.F.G.42.932,ACIDO ASCORBICO,Ascorbico Acido,1.0
E.F.G.42.932,ZINC,Zinc,1.0
E.F.G.42.934,MICONAZOL,Miconazol,1.0
E.F.G.42.935,SULBACTAM,Sulbactam,1.0
E.F.G.42.935,AMPICILINA,Ampicilina,1.0
E.F.G.42.940,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.42.940,VALSARTAN,Valsartan,1.0
E.F.G.42.941,TAMSULOSINA,Tamsulosina,1.0
E.F.G.42.942,CETIRIZINA,Cetirizina,1.0
E.F.G.42.945,LOSARTAN POTASICO,Losartan,1.0
E.F.G.42.952,CEFOTAXIMA,Cefotaxima,1.0
E.F.G.42.953,NEPAFENACO,Nepafenaco,1.0
E.F.G.42.954,PEROXIDO DE HIDROGENO,Peroxido De Hidrogeno,1.0
E.F.G.42.956,CLOMIFENO,Clomifeno,1.0
E.F.G.42.958,DOXORUBICINA,Doxorubicina,1.0
E.F.G.42.959,TIMOLOL MALEATO,Timolol,1.0
E.F.G.42.960,CARVEDILOL,Carvedilol,1.0
E.F.G.42.963,ACIDO ASCORBICO,Ascorbico Acido,1.0
E.F.G.42.964,OLANZAPINA,Olanzapina,1.0
E.F.G.42.965,OLANZAPINA,Olanzapina,1.0
E.F.G.42.967,CILOSTAZOL,Cilostazol,1.0
E.F.G.42.969,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.42.969,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.42.970,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.42.970,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.42.971,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.42.973,TOPIRAMATO,Topiramato,1.0
E.F.G.42.981,BRIMONIDINA TARTRATO,Brimonidina,1.0
E.F.G.42.987,VALSARTAN,Valsartan,1.0
E.F.G.42.988,VALSARTAN,Valsartan,1.0
E.F.G.42.989,AMITRIPTILINA,Amitriptilina,1.0
E.F.G.42.995,BISOPROLOL FUMARATO,Bisoprolol,1.0
E.F.G.42.997,VILDAGLIPTINA,Vildagliptina,1.0
E.F.G.42.997,METFORMINA,Metformina,1.0
E.F.G.42.998,PANTOPRAZOL,Pantoprazol,1.0
E.F.G.42.999,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1.0
E.F.G.43.001,ACIDO FOLICO,Folico Acido,1.0
E.F.G.43.003,CLARITROMICINA,Claritromicina,1.0
E.F.G.43.004,VALSARTAN,Valsartan,1.0
E.F.G.43.006,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.007,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.008,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.009,CANDESARTAN,Candesartan,1.0
E.F.G.43.010,DESLORATADINA,Desloratadina,1.0
E.F.G.43.010,MONTELUKAST,Montelukast,1.0
E.F.G.43.012,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.43.015,PROPRANOLOL,Propranolol,1.0
E.F.G.43.016,TAMSULOSINA,Tamsulosina,1.0
E.F.G.43.017,MEMANTINA,Memantina,1.0
E.F.G.43.018,VALSARTAN,Valsartan,1.0
E.F.G.43.020,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.43.021,CANDESARTAN,Candesartan,1.0
E.F.G.43.021,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.022,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.023,VALSARTAN,Valsartan,1.0
E.F.G.43.024,FLUNARIZINA,Flunarizina,1.0
E.F.G.43.027,ACIDO RISEDRONICO,Risedronico Acido,1.0
E.F.G.43.028,KETOROLACO,Ketorolaco,1.0
E.F.G.43.029,MONTELUKAST,Montelukast,1.0
E.F.G.43.030,VALSARTAN,Valsartan,1.0
E.F.G.43.031,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.031,VALSARTAN,Valsartan,1.0
E.F.G.43.032,MONTELUKAST,Montelukast,1.0
E.F.G.43.033,SIMVASTATINA,Simvastatina,1.0
E.F.G.43.034,BETAHISTINA CLORHIDRATO,Betahistina,1.0
E.F.G.43.036,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.43.038,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.045,DICLOFENAC POTASICO,Diclofenaco,0.909
E.F.G.43.046,BESILATO DE AMLODIPINA,Amlodipino,0.9
E.F.G.43.047,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.048,CLONAZEPAM,Clonazepam,1.0
E.F.G.43.051,NITROFURANTOINA,Nitrofurantoina,1.0
E.F.G.43.052,UNDECANOATO DE TESTOSTERONA,Testosterona Undecanoato,1.0
E.F.G.43.052,TESTOSTERONA PROPIONATO,Testosterona Propionato,1.0
E.F.G.43.053,AMIKACINA SULFATO,Amikacina,1.0
E.F.G.43.056,METFORMINA,Metformina,1.0
E.F.G.43.057,METFORMINA,Metformina,1.0
E.F.G.43.058,METFORMINA,Metformina,1.0
E.F.G.43.059,CLORHIDRATO DE PIRIDOXINA,Piridoxina,1.0
E.F.G.43.060,HICLATO DE DOXICICLINA,Doxiciclina Hiclato,1.0
E.F.G.43.062,ALOPURINOL,Alopurinol,1.0
E.F.G.43.064,ROSUVASTATINA,Rosuvastatina,1.0
E.F.G.43.067,DORZOLAMIDA,Dorzolamida,1.0
E.F.G.43.067,TIMOL,Timol,1.0
E.F.G.43.068,BESILATO DE AMLODIPINA,Amlodipino,0.9
E.F.G.43.071,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.43.075,PIROXICAM,Piroxicam,1.0
E.F.G.43.077,CARBOPLATINO,Carboplatino,1.0
E.F.G.43.078,CARBOPLATINO,Carboplatino,1.0
E.F.G.43.079,CISPLATINO,Cisplatino,1.0
E.F.G.43.081,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.082,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.083,PROPRANOLOL,Propranolol,1.0
E.F.G.43.084,CISPLATINO,Cisplatino,1.0
E.F.G.43.085,FLUOXETINA,Fluoxetina,1.0
E.F.G.43.087,GEMCITABINA,Gemcitabina,1.0
E.F.G.43.088,GEMCITABINA,Gemcitabina,1.0
E.F.G.43.091,DESLORATADINA,Desloratadina,1.0
E.F.G.43.092,DESLORATADINA,Desloratadina,1.0
E.F.G.43.093,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.094,ACIDO IBANDRONICO,Acido Ibandronico Sodio Monohidrato,1.0
E.F.G.43.095,CITICOLINA,Citicolina,1.0
E.F.G.43.097,AMOXICILINA,Amoxicilina,1.0
E.F.G.43.101,CLORTALIDONA,Clortalidona,1.0
E.F.G.43.102,TERBINAFINA,Terbinafina,1.0
E.F.G.43.103,OXALIPLATINO,Oxaliplatino,1.0
E.F.G.43.104,OXALIPLATINO,Oxaliplatino,1.0
E.F.G.43.105,PEMETREXED,Pemetrexed,1.0
E.F.G.43.106,PEMETREXED,Pemetrexed,1.0
E.F.G.43.107,BORTEZOMIB,Bortezomib,1.0
E.F.G.43.108,ETOPOSIDO,Etoposido,1.0
E.F.G.43.109,LOPERAMIDA,Loperamida,1.0
E.F.G.43.110,ALPRAZOLAM,Alprazolam,1.0
E.F.G.43.111,BETAHISTINA CLORHIDRATO,Betahistina,1.0
E.F.G.43.113,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.43.115,LEVOSULPIRIDA,Levosulpirida,1.0
E.F.G.43.118,PACLITAXEL,Paclitaxel,1.0
E.F.G.43.119,TERBINAFINA,Terbinafina,1.0
E.F.G.43.121,DOCETAXEL,Docetaxel,1.0
E.F.G.43.123,ALPRAZOLAM,Alprazolam,1.0
E.F.G.43.124,MIRTAZAPINA,Mirtazapina,1.0
E.F.G.43.126,ATORVASTATINA,Atorvastatina,1.0
E.F.G.43.127,FLUOROURACILO,Fluorouracilo,1.0
E.F.G.43.129,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.43.130,ROSUVASTATINA,Rosuvastatina,1.0
E.F.G.43.131,ROSUVASTATINA,Rosuvastatina,1.0
E.F.G.43.135,SALBUTAMOL,Salbutamol,1.0
E.F.G.43.137,AZITROMICINA,Azitromicina,1.0
E.F.G.43.138,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.43.138,TOBRAMICINA SULFATO,Tobramicina,1.0
E.F.G.43.139,BROMURO DE IPRATROPIO,Bromuro De Ipratropio Monohidratado,1.0
E.F.G.43.140,LEVOTIROXINA SODICA,Levotiroxina,1.0
E.F.G.43.141,LEVOTIROXINA SODICA,Levotiroxina,1.0
E.F.G.43.142,VENLAFAXINA,Venlafaxina,1.0
E.F.G.43.143,BROMURO DE VECURONIO,Rocuronio Bromuro,0.889
E.F.G.43.144,DOXORUBICINA,Doxorubicina,1.0
E.F.G.43.145,DOXORUBICINA,Doxorubicina,1.0
E.F.G.43.147,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.148,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.149,AMOXICILINA,Amoxicilina,1.0
E.F.G.43.151,PROPOFOL,Propofol,1.0
E.F.G.43.152,BENDAMUSTINA,Bendamustina,1.0
E.F.G.43.153,AZACITIDINA,Azacitidina,1.0
E.F.G.43.154,DOXORUBICINA,Doxorubicina,1.0
E.F.G.43.161,KETOPROFENO,Ketoprofeno,1.0
E.F.G.43.162,METFORMINA,Metformina,1.0
E.F.G.43.163,ESCITALOPRAM,Escitalopram,1.0
E.F.G.43.170,KETOPROFENO,Ketoprofeno,1.0
E.F.G.43.171,SULBACTAM,Sulbactam,1.0
E.F.G.43.172,ROSUVASTATINA,Rosuvastatina,1.0
E.F.G.43.173,CLINDAMICINA,Clindamicina,1.0
E.F.G.43.174,CEFADROXILO,Cefadroxilo,1.0
E.F.G.43.176,TADALAFILO,Tadalafilo,1.0
E.F.G.43.177,PREDNISOLONA,Prednisolona,1.0
E.F.G.43.178,ETANOL,Etanol,1.0
E.F.G.43.179,LATANOPROST,Latanoprost,1.0
E.F.G.43.180,PACLITAXEL,Paclitaxel,1.0
E.F.G.43.182,DORZOLAMIDA CLORHIDRATO,Dorzolamida,1.0
E.F.G.43.183,GANCICLOVIR,Ganciclovir,1.0
E.F.G.43.184,HIDROXIUREA,Hidroxiurea,1.0
E.F.G.43.185,PREGABALINA,Pregabalina,1.0
E.F.G.43.186,PREGABALINA,Pregabalina,1.0
E.F.G.43.188,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.191,SALBUTAMOL,Salbutamol,1.0
E.F.G.43.193,MELOXICAM,Meloxicam,1.0
E.F.G.43.194,MOMETASONA,Mometasona,1.0
E.F.G.43.196,CARBAMAZEPINA,Carbamazepina,1.0
E.F.G.43.197,BROMURO DE ROCURONIO,Rocuronio Bromuro,1.0
E.F.G.43.200,DOCETAXEL,Docetaxel,1.0
E.F.G.43.201,DOCETAXEL,Docetaxel,1.0
E.F.G.43.202,DEXTROMETORFANO,Dextrometorfano,1.0
E.F.G.43.203,OXITOCINA,Oxitocina,1.0
E.F.G.43.207,ZOPICLONA,Zopiclona,1.0
E.F.G.43.208,ENALAPRIL,Enalapril,1.0
E.F.G.43.209,ENALAPRIL,Enalapril,1.0
E.F.G.43.212,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.216,EPIRUBICINA CLORHIDRATO,Epirubicina,1.0
E.F.G.43.217,EPIRUBICINA CLORHIDRATO,Epirubicina,1.0
E.F.G.43.231,CAPECITABINA,Capecitabina,1.0
E.F.G.43.232,ERLOTINIB,Erlotinib,1.0
E.F.G.43.238,BETAHISTINA CLORHIDRATO,Betahistina,1.0
E.F.G.43.240,DOCETAXEL,Docetaxel,1.0
E.F.G.43.241,SALBUTAMOL,Salbutamol,1.0
E.F.G.43.242,PACLITAXEL,Paclitaxel,1.0
E.F.G.43.245,LETROZOL,Letrozol,1.0
E.F.G.43.246,ACIDO FOLICO,Folico Acido,1.0
E.F.G.43.247,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.248,MONTELUKAST,Montelukast,1.0
E.F.G.43.249,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.253,LORATADINA,Loratadina,1.0
E.F.G.43.254,AZITROMICINA,Azitromicina,1.0
E.F.G.43.255,LORATADINA,Loratadina,1.0
E.F.G.43.256,ALBENDAZOL,Albendazol,1.0
E.F.G.43.257,CANDESARTAN,Candesartan,1.0
E.F.G.43.259,METFORMINA,Metformina,1.0
E.F.G.43.259,SITAGLIPTINA,Sitagliptina,1.0
E.F.G.43.260,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.260,VALSARTAN,Valsartan,1.0
E.F.G.43.261,SALMETEROL,Salmeterol,1.0
E.F.G.43.264,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.265,MELOXICAM,Meloxicam,1.0
E.F.G.43.266,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.43.269,TIOCOLCHICOSIDO,Tiocolchicosido,1.0
E.F.G.43.271,DESLORATADINA,Desloratadina,1.0
E.F.G.43.274,KETOCONAZOL,Ketoconazol,1.0
E.F.G.43.275,ALPRAZOLAM,Alprazolam,1.0
E.F.G.43.276,LORATADINA,Loratadina,1.0
E.F.G.43.277,LENALIDOMIDA,Lenalidomida,1.0
E.F.G.43.280,LENALIDOMIDA,Lenalidomida,1.0
E.F.G.43.281,LENALIDOMIDA,Lenalidomida,1.0
E.F.G.43.286,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.288,ALBENDAZOL,Albendazol,1.0
E.F.G.43.289,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.290,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.43.292,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.43.294,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.295,DESLORATADINA,Desloratadina,1.0
E.F.G.43.296,CLONAZEPAM,Clonazepam,1.0
E.F.G.43.297,LEVONORGESTREL,Levonorgestrel,1.0
E.F.G.43.302,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.43.310,ACIDO TRANEXAMICO,Tranexamico Acido,1.0
E.F.G.43.314,VALSARTAN,Valsartan,1.0
E.F.G.43.315,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.328,ALPRAZOLAM,Alprazolam,1.0
E.F.G.43.329,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.43.330,TADALAFILO,Tadalafilo,1.0
E.F.G.43.331,TADALAFILO,Tadalafilo,1.0
E.F.G.43.334,ADAPALENO,Adapaleno,1.0
E.F.G.43.339,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.43.348,HESPERIDINA,Hesperidina,1.0
E.F.G.43.349,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.43.351,TRAVOPROST,Travoprost,1.0
E.F.G.43.355,LORATADINA,Loratadina,1.0
E.F.G.43.358,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.362,FLUCONAZOL,Fluconazol,1.0
E.F.G.43.368,CETIRIZINA CLORHIDRATO,Cetirizina,1.0
E.F.G.43.375,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.43.376,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.380,CARBAMAZEPINA,Carbamazepina,1.0
E.F.G.43.383,AMBROXOL CLORHIDRATO,Ambroxol,1.0
E.F.G.43.383,LORATADINA,Loratadina,1.0
E.F.G.43.384,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.43.385,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.43.391,CILOSTAZOL,Cilostazol,1.0
E.F.G.43.392,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.393,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.395,CLONAZEPAM,Clonazepam,1.0
E.F.G.43.400,CARBOCISTEINA,Carbocisteina,1.0
E.F.G.43.402,RIFAXIMINA,Rifaximina,1.0
E.F.G.43.407,DESLORATADINA,Desloratadina,1.0
E.F.G.43.417,PROPOFOL,Propofol,1.0
E.F.G.43.418,PROPOFOL,Propofol,1.0
E.F.G.43.420,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.43.423,GLIMEPIRIDA,Glimepirida,1.0
E.F.G.43.427,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.43.429,FLUCONAZOL,Fluconazol,1.0
E.F.G.43.433,CARVEDILOL,Carvedilol,1.0
E.F.G.43.438,AZELASTINA CLORHIDRATO,Azelastina,1.0
E.F.G.43.443,PREGABALINA,Pregabalina,1.0
E.F.G.43.444,PREGABALINA,Pregabalina,1.0
E.F.G.43.448,TOLNAFTATO,Tolnaftato,1.0
E.F.G.43.450,TADALAFILO,Tadalafilo,1.0
E.F.G.43.456,GLICLAZIDA,Gliclazida,1.0
E.F.G.43.463,SIMETICONA,Simeticona,1.0
E.F.G.43.495,DICLOFENACO POTASICO,Diclofenaco,1.0
E.F.G.43.497,IRBESARTAN,Irbesartan,1.0
E.F.G.43.498,FUMARATO DE BISOPROLOL,Bisoprolol,1.0
E.F.G.43.510,MELOXICAM,Meloxicam,1.0
E.F.G.43.512,ACICLOVIR,Aciclovir,1.0
E.F.G.43.512,FOSFATO DE HIDROGENO DISODICO ANHIDRO,Sodio Hidrogeno Carbonato,1.0
E.F.G.43.512,PARAFINA BLANDA BLANCA,Parafina Blanda,0.944
E.F.G.43.524,ACICLOVIR,Aciclovir,1.0
E.F.G.43.525,CLOPIDOGREL BISULFATO,Clopidogrel,1.0
E.F.G.43.526,ACIDO FOLICO,Folico Acido,1.0
E.F.G.43.527,FUMARATO DE BISOPROLOL,Bisoprolol,1.0
E.F.G.43.528,FLUOXETINA,Fluoxetina,1.0
E.F.G.43.529,CARVEDILOL,Carvedilol,1.0
E.F.G.43.530,BESILATO DE AMLODIPINA,Amlodipino,0.9
E.F.G.43.531,LEVOFLOXACINA HEMIHIDRATO,Levofloxacino,0.923
E.F.G.43.534,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.43.535,AZITROMICINA,Azitromicina,1.0
E.F.G.43.536,TRIAMCINOLONA ACETONIDO,Triamcinolona Acetonido,1.0
E.F.G.43.537,MEDROXIPROGESTERONA ACETATO,Medroxiprogesterona,1.0
E.F.G.43.539,IRBESARTAN,Irbesartan,1.0
E.F.G.43.540,PARACETAMOL,Paracetamol,1.0
E.F.G.43.542,ACIDO MEFENAMICO,Mefenamico Acido,1.0
E.F.G.43.543,MONTELUKAST SÓDICO,Montelukast,1.0
E.F.G.43.543,DESLORATADINA,Desloratadina,1.0
E.F.G.43.544,MONTELUKAST,Montelukast,1.0
E.F.G.43.546,CIPROFLOXACINO CLORHIDRATO,Ciprofloxacino,1.0
E.F.G.43.550,ATORVASTATINA CALCICA,Atorvastatina,1.0
E.F.G.43.552,MESILATO DE IMATINIB,Imatinib Mesilato,1.0
E.F.G.43.555,GLIBENCLAMIDA MICRONIZADA,Glibenclamida,1.0
E.F.G.43.557,ETORICOXIB,Etoricoxib,1.0
E.F.G.43.558,CIPROFLOXACINO CLORHIDRATO,Ciprofloxacino,1.0
E.F.G.43.559,LORATADINA,Loratadina,1.0
E.F.G.43.562,ATORVASTATINA CALCICA,Atorvastatina,1.0
E.F.G.43.565,LORATADINA,Loratadina,1.0
E.F.G.43.567,FUMARATO DE BISOPROLOL,Bisoprolol,1.0
E.F.G.43.570,DESLORATADINA,Desloratadina,1.0
E.F.G.43.570,MONTELUKAST,Montelukast,1.0
E.F.G.43.582,METILDIGOXINA,Metildigoxina,1.0
E.F.G.43.584,DIACEREINA,Diacereina,1.0
E.F.G.43.591,DOXORUBICINA CLORHIDRATO,Doxorubicina,1.0
E.F.G.43.595,FUMARATO DE BISOPROLOL,Bisoprolol,1.0
E.F.G.43.596,MONTELUKAST,Montelukast,1.0
E.F.G.43.596,DESLORATADINA,Desloratadina,1.0
E.F.G.43.599,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.601,MINOXIDIL,Minoxidil,1.0
E.F.G.43.604,LOSARTAN POTASICO,Losartan,1.0
E.F.G.43.605,FUMARATO DE BISOPROLOL,Bisoprolol,1.0
E.F.G.43.606,IRBESARTAN,Irbesartan,1.0
E.F.G.43.607,IRBESARTAN,Irbesartan,1.0
E.F.G.43.619,CLORHIDRATO DE LERCANIDIPINO,Lercanidipino,1.0
E.F.G.43.619,MALEATO DE ENALAPRIL,Enalapril,1.0
E.F.G.43.620,CLORHIDRATO DE LERCANIDIPINO,Lercanidipino,1.0
E.F.G.43.620,MALEATO DE ENALAPRIL,Enalapril,1.0
E.F.G.43.621,RIVAROXABAN,Rivaroxaban,1.0
E.F.G.43.623,MANITOL,Manitol,1.0
E.F.G.43.624,RIVAROXABAN,Rivaroxaban,1.0
E.F.G.43.625,METRONIDAZOL,Metronidazol,1.0
E.F.G.43.626,BISACODILO,Bisacodilo,1.0
E.F.G.43.628,ATENOLOL,Atenolol,1.0
E.F.G.43.629,TIZANIDINA,Tizanidina,1.0
E.F.G.43.633,BIMATOPROST,Bimatoprost,1.0
E.F.G.43.636,IBUPROFENO,Ibuprofeno,1.0
E.F.G.43.639,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.43.640,CLORHIDRATO DE AMBROXOL,Ambroxol,1.0
E.F.G.43.644,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.43.648,FUMARATO DE BISOPROLOL,Bisoprolol,1.0
E.F.G.43.651,ACIDO ASCORBICO,Ascorbico Acido,1.0
E.F.G.43.651,ASCORBATO DE SODIO,Ascorbato Sodio,1.0
E.F.G.43.654,METRONIDAZOL,Metronidazol,1.0
