proveedor,descripcion,costo,ef,estado,motivo
cobeca,PROTECTOR D/CAMA SECUREZZA X10,7.41,,no_farmaco,
cobeca,"PROTECTOR LAB NIVEA STRAWBERR SHINE 4,8G",3.5,,no_farmaco,
cobeca,PROTECTOR P/SILLA D/RUEDA CLINICAS X10,5.35,,no_farmaco,
cobeca,PROTECTOR/DIAR ACTIVA SEC X80,4.28,,no_farmaco,
cobeca,PROTECTOR/DIAR FRIENDS LARGO X20,1.25,,no_farmaco,
cobeca,PROTECTOR/DIAR FRIENDS MANZA X20,1.25,,no_farmaco,
cobeca,PROTECTOR/DIAR FRIENDS MANZA X40,2.58,,no_farmaco,
cobeca,PROTECTOR/DIAR FRIENDS REG S/PERFUM X40,2.51,,no_farmaco,
cobeca,PROTECTOR/DIAR FRIENDS S/FRAGANCIA X20,1.25,,no_farmaco,
cobeca,PROTECTOR/DIAR KOTEX X15,1.48,,no_farmaco,
cobeca,PROTECTOR/DIAR LADYFREE X20,1.43,,no_farmaco,
cobeca,PROTECTOR/DIAR LADYFREE X40,2.45,,no_farmaco,
cobeca,PROTECTOR/SOL AFELIUS EXPERT 50SPF 60G,21,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL AFELUIS MEN 50SPF 60G,17.58,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL BARRA AUSTRALIAN GOLD FP50,13.86,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL BRUCEN HYDRO AC HIALUR 50G,30.98,,sin_match,score_bajo
cobeca,PROTECTOR/SOL BRUCEN ROSTRO/CUELLO 50G,13.27,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL CORP BRUCETIN 80G,19.14,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL CREM BRUCEN 100G,22.88,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL CREM UMBRELLA SPF50 60G,22.6,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL FACIAL VERABELL 60ML,10.36,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL FACIAL ZOAH A/EDAD 50ML,6.24,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL GEL UMBRELLA 60G,20.91,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL GEODERM SPF30 MINERAL 50ML,31.89,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL GEODERM SPF50 MINERAL 50ML,35.06,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL HIDRAT NIVEA SPF50+ 200ML,17.73,,sin_match,sin_candidato
cobeca,PROTECTOR/SOL NIVEA SUN KIDS FPS50 125ML,13.09,,sin_match,score_bajo
cobeca,PROTECTOR/SOL SPRAY UMBRELLA SPF50 120G,35.71,,sin_match,sin_candidato
cobeca,PROTECTORES CAREFREE C/PERFUME X100,8.28,,no_farmaco,
cobeca,PROTECTORES CAREFREE C/PERFUME X60,5.64,,no_farmaco,
cobeca,PROTECTORES CAREFREE TODOS LOS DIAS X100,8.53,,no_farmaco,
cobeca,PROTECTORES NOSOTRAS LARG ALAS MULTI X30,2.63,,no_farmaco,
cobeca,PROTECTORES NOSOTRAS NORMAL X60,4,,no_farmaco,
cobeca,PROTOSULFIL CREM 1% 15G MEG,5.45,,sin_match,score_bajo
cobeca,PROTOSULFIL CREM 30G MEG,10.52,,sin_match,score_bajo
cobeca,PROVICAR SOL ORAL 180ML ELM,10.52,E.F.40.343,matched,score=0.819
cobeca,PROVIM GRAG X20 PLX,6.73,,sin_match,sin_candidato
cobeca,PROVUNI TAB 10MG X28 UNIPH,3.71,,sin_match,sin_candidato
cobeca,PROVUNI TAB 5MG X30 UNIPH,2.55,,sin_match,sin_candidato
cobeca,PROXIME COMP REC 750MG X5 LETI,16.97,,sin_match,score_bajo
cobeca,PROXON COMP/REC 10MG/125MG X5 FC PHARMA,4.81,,sin_match,sin_candidato
cobeca,PRUEBA D/EMBARAZO BLESS DIAGNOSTIC,3.27,,no_farmaco,
cobeca,PRUEBA D/EMBARAZO FLEXMED TIRA X1,1.48,,no_farmaco,
cobeca,PRUEBA D/EMBARAZO NATALCARE X 2,3.38,,no_farmaco,
cobeca,PRUEBA D/EMBARAZO ONE ULTRA X1 DKT,4.83,,no_farmaco,
cobeca,PRUEBA D/EMBARAZO TWO5MED,3.94,,no_farmaco,
cobeca,PRUEBA D/OVUL NATALCARE X10,11.45,,sin_match,sin_candidato
cobeca,PRULAX TAB REC 1MG X30 FC,13.25,,sin_match,sin_candidato
cobeca,PUDIN SONRISSA VAIN 58G,1.17,,no_farmaco,
cobeca,PUDIN TIGO VAIN 50G,0.6,,no_farmaco,
cobeca,PULMOLET INH BUC 200MCG X200 DOSIS LETI,16.68,,no_farmaco,
cobeca,PULMOLET SUSP P/NEB 1MG/ML 15ML LETI,11.67,E.F.37.253,matched,score=0.609
cobeca,PULMOLIX PVO 600MG NAR SOB X10 MMF,20.97,,sin_match,sin_candidato
cobeca,PULPA D/TOMATE OLE PASSATA 300GR,1.45,,no_farmaco,
cobeca,PUNCH ON CEBO/PERE X 150G,2.9,,no_farmaco,
cobeca,PUNCH ON SAL X 150G,2.9,,no_farmaco,
cobeca,PUNCH SAL X 80G,1.85,,no_farmaco,
cobeca,PURE D/TOMATE HEINZ 190G,1.59,,no_farmaco,
cobeca,PURE D/TOMATE KALDINI PASSATA 680G,3.49,,no_farmaco,
cobeca,PURICOL SOB X4 CR 2N,14.18,,sin_match,sin_candidato
cobeca,PVO RINTI A/PULGA 100G,6.14,,sin_match,sin_candidato
cobeca,PVO/BASE FIT ME FRESH TINT SPF 05,13.84,,sin_match,score_bajo
cobeca,QLAIRA COMP REC X28 AVPH,27.76,,sin_match,score_bajo
cobeca,QUANOX CREM 1% 30G SIEG,8.68,,sin_match,sin_candidato
cobeca,QUANOX SOL GTS 0.6% 5ML MEY,15.13,,sin_match,sin_candidato
cobeca,QUERCETOL TAB 500MG X10 MEY,23.23,,sin_match,sin_candidato
cobeca,QUETIAPINA TAB 100MG X 10 FARMAMED,1.68,E.F.G.43.431,matched,score=0.745
cobeca,QUETIAPINA TAB 100MG X30 PHARMA,4.84,E.F.G.43.431,matched,score=0.760
cobeca,QUETIAPINA TAB 25MG X30 PHARMA,3.57,E.F.G.43.426,matched,score=0.740
cobeca,QUETIAPINA TAB 300MG X30 CR MT,12.64,E.F.39.822,matched,score=0.857
cobeca,QUETIVAL TAB REC 100MG X30 VLM,10.24,E.F.42.736,matched,score=0.648
cobeca,QUETIVAL TAB REC 200MG X30 VLM,12.37,E.F.43.563,matched,score=0.648
cobeca,QUETIVAL TAB REC 25MG X30 VLM,7.13,E.F.42.737,matched,score=0.628
cobeca,QUINCHONCHO CAP 300MG X60 NAT PREM,5.73,,sin_match,sin_candidato
cobeca,QUINCHONCHO CAP 300MG X90 ARC IRIS,10,,sin_match,sin_candidato
cobeca,QUINOCORT SUSP OFT 5ML L.O,20.17,,sin_match,score_bajo
cobeca,QUINOFTAL SOL OFT 5ML L.O,18.54,,sin_match,score_bajo
cobeca,"QUINOMAX SOL OFT 0,50% 5ML L.O",19.04,,sin_match,score_bajo
cobeca,QUINOTIC HC SUSP OTICA 5ML L.O,15.38,,sin_match,score_bajo
cobeca,"QUINOTIC SOL OTICA 0,3% 4ML L.O",15.22,E.F.29.673,matched,score=0.695
cobeca,QUITAMANCHAS LIQ VANISH BLAN 450ML,4.72,,no_farmaco,
cobeca,QUITAMANCHAS LIQ VANISH ROSA 450ML,4.72,,no_farmaco,
cobeca,QUITAMANCHAS LIQ VANISH ROSA 900ML,9.07,,no_farmaco,
cobeca,QUITAMANCHAS VANISH BLANCO MULTIP 240 G,11.19,,no_farmaco,
cobeca,RABANO YODADO JBE 120ML ARC IRIS,8.57,,sin_match,sin_candidato
cobeca,RABANO YODADO JBE 120ML RECETT,3.51,,sin_match,sin_candidato
cobeca,RAID MAX AER 360ML,5.99,,sin_match,sin_candidato
cobeca,RALLADOR 4 EN 1 MANAPLAS,2.89,,no_farmaco,
cobeca,"RAMIPRES COMP 2,5MG X30 MEG",7.79,E.F.40.243,matched,score=0.859
cobeca,RAMIPRES COMP 5MG X30 MEG,9.74,E.F.40.243,matched,score=0.859
cobeca,RAMIPRIL TAB 5MG X30 CR DAC,7.06,E.F.G.37.058,matched,score=0.891
cobeca,RANIFLUX COMP REC 150MG X10 ALESS,2.94,,sin_match,sin_candidato
cobeca,RANIFLUX COMP REC 150MG X30 ALESS,7.47,,sin_match,sin_candidato
cobeca,RANITIDINA AMP 50MG/2ML X10 BLUE/M,7.65,E.F.G.30.929,matched,score=0.848
cobeca,RANITIDINA SOL ORAL 150MG/10ML BIOQ,6.69,E.F.G.40.781,matched,score=0.839
cobeca,RANITIDINA TAB 150MG X10 MT GLOB,6.66,E.F.G.26.538,matched,score=0.878
cobeca,RANITIDINA TAB 300MG X10 MT GLOB,10.26,E.F.G.31.884,matched,score=0.957
cobeca,RASALIT TAB 1 MG X 30,18.02,,sin_match,sin_candidato
cobeca,RECOLECTOR D/HECES X250 STERIPHARMA,21.94,,no_farmaco,
cobeca,RECOLECTOR D/ORINA BRIUT PED 100ML X100,38.96,,sin_match,sin_candidato
cobeca,RECOLECTOR D/ORINA HMD X 100,16.25,,no_farmaco,
cobeca,RECOLECTOR D/ORINA PLUSMEDIC AD X100,19.2,,no_farmaco,
cobeca,REFLUXYL SUSP ORAL 120ML ZUO,11.35,,sin_match,score_bajo
cobeca,REFLUXYL SUSP ORAL 240ML VARG,12.96,,sin_match,score_bajo
cobeca,REFRESC BUC SPRAY OZONEPIU FRESH 40ML,2.65,,no_farmaco,
cobeca,REGLA FLEXIBLE 15CM X1,0.7,,no_farmaco,
cobeca,REGLA TRANSP 30CM X1,1.05,,no_farmaco,
cobeca,REGULADOR D/FLUJO PLUSMEDIC C/GOTAS X 25,61.02,,sin_match,sin_candidato
cobeca,REGULIP TAB 20MG X30 FAR,18.82,E.F.39.265,matched,score=0.668
cobeca,REHIDROSOL ZINC 60MEQ/L MANZ 600ML BHR,5.88,,no_farmaco,
cobeca,REMOVEDOR CUTEX ENDURECEDOR 200ML,4.05,,no_farmaco,
cobeca,RENALOF CAP X90 AVPH,37.66,,sin_match,sin_candidato
cobeca,RENANGIO TAB 80MG X10 ZORIAK,6.43,,sin_match,sin_candidato
cobeca,RENDICREAM COMICS X 1 PACK,1.21,,no_farmaco,
cobeca,RENDICREAM SERIOUS X 2 PACK,1.55,,no_farmaco,
cobeca,REPELENTE AER OFF FAMILY 170G,6.9,,sin_match,sin_candidato
cobeca,REPELENTE CREM AVISPA 100G,3.38,,sin_match,sin_candidato
cobeca,REPELENTE CREM AVISPA KIDS 100G,4.88,,sin_match,sin_candidato
cobeca,REPELENTE CREM OFF FAMILY 60G,2.35,,sin_match,sin_candidato
cobeca,REPELENTE DERNIER LOC SKINSEPT 200 G,2.48,,sin_match,sin_candidato
cobeca,REPELENTE DERNIER LOCION BABY 200 G,2.47,,no_farmaco,
cobeca,REPELENTE DERNIER SPRAY SKINSEPT 200 G,3.81,,no_farmaco,
cobeca,REPELENTE LIQ OFF EX DURACION 177ML,7.26,,no_farmaco,
cobeca,REPELENTE LIQ OFF! FAMILY 177ML,6.23,,no_farmaco,
cobeca,REPELENTE OFF EXTRA DURACION AER 170G,8.21,,sin_match,sin_candidato
cobeca,REPELENTE SPLASH AVISPA KIDS 240G,5.78,,no_farmaco,
cobeca,RESCUE REMEDY 30ML SANAV,8.51,,no_farmaco,
cobeca,RESECAL PVO 10MG SOB X10 DISK,15.74,,sin_match,score_bajo
cobeca,"RESEQUIL LOC/TOPICA 0,1% X 10ML",11.68,,sin_match,score_bajo
cobeca,RESPIRO INH 25MCG/250MCG X120DOSIS DORO,27.1,,no_farmaco,
cobeca,RESTAURAFLOR SACHET AD 10ML ORBE X12,14.39,,no_farmaco,
cobeca,RESVERAT/NAD CAP 400/200MG X60 NAT PREM,15.58,,sin_match,sin_candidato
cobeca,RESVERATROL COMPLEX CAP 500MGX30 PHARMAC,15,,sin_match,score_bajo
cobeca,RESVERATROL NAD+VID CAP 125MG X60 HERB,20.73,,sin_match,sin_candidato
cobeca,RESVIDOX + NAD CAP BLD X30 ARCO IRIS,26,,sin_match,sin_candidato
cobeca,REUMAQUINE COM 200MG X 20,8.07,E.F.44.650,matched,score=0.694
cobeca,REVERSAIR TAB 4MG X10 CAPSUV,2.81,,sin_match,sin_candidato
cobeca,REVITALIFT AC HIALURONICO A/BRILLO X 50G,24.69,,no_farmaco,
cobeca,REVITALIFT SERUM AC HIALUR P/OJOS X 20ML,26.8,,no_farmaco,
cobeca,RHELEN ARNICA CRISTAL 250G INTERV,5.32,,no_farmaco,
cobeca,RHELEN ARNICA PLUS SPRAY 120ML INTERV,4.27,,no_farmaco,
cobeca,RHELEN GEL ARNICA PLUS TARRO 250G INTERV,5.32,,sin_match,sin_candidato
cobeca,RHELEN GEL ROLLON ARNICA PLUS 90G INTERV,2.6,,sin_match,sin_candidato
cobeca,RIBEX COMP REC 10MG X30 EURO,21.57,,sin_match,sin_candidato
cobeca,RICA CHICHA 400G,4.05,,no_farmaco,
cobeca,RIDAL COMP 2MG X20 MEG,8.05,E.F.30.106,matched,score=0.713
cobeca,RIDAL COMP 3MG X20 MEG,10,E.F.30.105,matched,score=0.713
cobeca,RIDAL COMP REC 1MG X20 MEG,7.01,,sin_match,score_bajo
cobeca,RIDAL GTS 1MG/ML 20ML MEG,9.19,E.F.39.709,matched,score=0.656
cobeca,RIFAMICINA SOL ATOM 1% 25ML CR ZUK,14.76,,sin_match,sin_candidato
cobeca,RIFAMIX COMP REC 200MG X12 LETI,21.62,E.F.39.775,matched,score=0.642
cobeca,RIFENDI COMP REC 200MG X10 ZUOZ,12.96,,sin_match,sin_candidato
cobeca,RIFENDI COMP REC 550MG X10 ZUOZ,32.42,,sin_match,sin_candidato
cobeca,RINARIS TAB REC 5MG/60MG X10 FAR,3.83,E.F.40.087,matched,score=0.651
cobeca,RINGER LACTATO SOL #19 500ML BHR,4.79,,sin_match,score_bajo
cobeca,RINGER LACTATO SOL 500ML ZUZU,2.41,,sin_match,score_bajo
cobeca,RINGER LACTATO SOL INF 500ML BLUE/M,1.99,,sin_match,score_bajo
cobeca,RINGER LACTATO SOL INY 500ML IPS,1.98,P.F.1.370,matched,score=0.648
cobeca,RINGOS MUNCHY 62G,1.05,,no_farmaco,
cobeca,RINGOS XXL X 180G,2.71,,no_farmaco,
cobeca,"RINIFLU SOL ORAL 2,5MG/5ML 60ML BIOTECH",6.15,,sin_match,score_bajo
cobeca,RINITOR +6 X 30ML,4.66,,no_farmaco,
cobeca,RIÑOHEPATOL CAP X60 WALF,11.84,,sin_match,sin_candidato
cobeca,RINOLAST TAB 120MG X10 FAR,5.87,E.F.32.231,matched,score=0.668
cobeca,RINOMAX SOL NASAL 15ML L.O,17.49,E.F.30.711,matched,score=0.657
cobeca,RIÑONERA SELVA X1,0.74,,no_farmaco,
cobeca,RISPERDON SUSP ORAL 1MG/ML 20ML PROV,3.51,,sin_match,sin_candidato
cobeca,RISPERID COMP 2MG X30 MEG,9.09,E.F.28.992,matched,score=0.935
cobeca,RISPERID COMP 3MG X30 MEG,11.82,E.F.28.993,matched,score=0.935
cobeca,RISPERID COMP REC 1MG X30 MEG,8.05,E.F.36.861,matched,score=0.801
cobeca,RISPERID GTS 1MG/ML 20ML MEG,7.27,E.F.36.861,matched,score=0.725
cobeca,RISPERIDONA TAB 1MG X20 FMED,1.83,E.F.36.375,matched,score=0.838
cobeca,RISPERIDONA TAB 2MG X20 FMED,1.99,E.F.G.38.180,matched,score=0.891
cobeca,RISPERIDONA TAB REC 2MG X20 CLX,5.04,E.F.G.38.180,matched,score=0.813
cobeca,RISTONEL COMP 100MG X30 CLX,29.35,E.F.44.735,matched,score=0.655
cobeca,RISTONEL COMP 50MG X30 CLX,36.69,E.F.44.734,matched,score=0.636
cobeca,RITROMI TAB/REC 500MG X 10,12.47,E.F.42.436,matched,score=0.791
cobeca,RIVAPROF COMP REC 10MG X30 VLM,12.78,,sin_match,score_bajo
cobeca,RIVAPROF COMP REC 15MG X30 VLM,15.52,,sin_match,score_bajo
cobeca,RIVAREX COMP REC 10MG  X30 DLR,10.93,,sin_match,score_bajo
cobeca,RIVAREX COMP REC 15MG X30 DLR,13.17,,sin_match,score_bajo
cobeca,RIVAROXABAN TAB 15MG X30 CR DIST,12.04,E.F.G.42.922,matched,score=0.859
cobeca,RIVAROXABAN TAB 20MG X10 VIN,7.95,E.F.G.42.923,matched,score=0.859
cobeca,RIVAROXABAN TAB REC 20MG X14 KMP,6.33,E.F.G.42.923,matched,score=0.737
cobeca,RIXIGAL PVO SUSP 100MG/5ML 100ML PHARME,24.64,,sin_match,score_bajo
cobeca,RIXIGAL TAB REC 400MG X10 PHARME,21.52,,sin_match,score_bajo
cobeca,ROCARNIN SOL 10% 120ML RNV,3.88,,sin_match,sin_candidato
cobeca,ROCARNIN SOL 10% 180ML RNV,7.29,,sin_match,sin_candidato
cobeca,RODILLERA ICE SLEEVE KT HEALTH L-XL,61.2,,no_farmaco,
cobeca,RODILLERA ICE SLEEVE KT HEALTH S-M,61.2,,no_farmaco,
cobeca,"ROLASTYM INH 160ML/4,5MCG X120DOSIS DORO",32.53,,no_farmaco,
cobeca,ROLLO D/ALGODON 100G,2.11,,no_farmaco,
cobeca,ROLLO D/ALGODON 25G,1.1,,no_farmaco,
cobeca,ROLLO D/ALGODON 50G,1.3,,no_farmaco,
cobeca,RONARES COMP 500MG/4MG X10 RNV,2.82,E.F.43.974,matched,score=0.622
cobeca,RONAVIT AMP 2ML X1 RNV,2.84,,sin_match,score_bajo
cobeca,RONAVIT VIT B12/B1/B6 CAP X20 RNV,5.2,,sin_match,score_bajo
cobeca,RONIPRAZOL SOB 10G X10 RNV,13.91,,sin_match,sin_candidato
cobeca,RONIPRAZOL TAB 20MG X14 RNV,5.63,,sin_match,sin_candidato
cobeca,RONIPRAZOL TAB 40MG X14 RNV,6.47,,sin_match,sin_candidato
cobeca,ROSUTAN TAB 10MG X30 ZORIAK,6.11,E.F.44.475,matched,score=0.626
cobeca,ROSUVASTATINA COMR 20 MG X 30 LETI,25.3,,no_farmaco,
cobeca,ROSUVASTATINA TAB 20MG X30 ANG/H,4.51,E.F.G.37.264,matched,score=0.859
cobeca,ROSUVASTATINA TAB REC 10MG X30 PHARMA,4.21,,sin_match,score_bajo
cobeca,ROSUVASTATINA TAB REC 20MG X10 PHARME,7.87,E.F.G.42.632,matched,score=0.737
cobeca,ROSUVASTATINA TAB REC 20MG X30 PHARMA,6.92,,sin_match,score_bajo
cobeca,ROSUVASTATINA TAB/REC 10MG X 30 LA SANT,11.44,E.F.G.42.676,matched,score=0.737
cobeca,ROVARTAL COMP REC 10MG X30 MEG,14.03,,sin_match,score_bajo
cobeca,ROVARTAL COMP REC 20MG X30 MEG,19.87,,sin_match,score_bajo
cobeca,ROVARTAL COMP REC 40MG X30 MEG,24.68,E.F.38.325,matched,score=0.632
cobeca,"ROWELUK COM/MAST 5MG/2,5MG X 10",5.19,,sin_match,score_bajo
cobeca,"ROWELUK COM/MAST 5MG/2,5MG X 30",11.69,,sin_match,score_bajo
cobeca,ROWELUK COMP MAST 5MG X10 MEG,2.87,E.F.37.201,matched,score=0.611
cobeca,ROWELUK ULTRA COM/REC 10MG/5MG X 10,6.49,,sin_match,score_bajo
cobeca,ROWELUK-10 COMP MAST X30 MEG,8.05,E.F.37.200,matched,score=0.645
cobeca,ROWELUK-4 COMP MAST PED 4MG X10 MEG,2.21,E.F.37.200,matched,score=0.611
cobeca,ROWELUK-4 COMP MAST PED X30 MEG,4.94,E.F.37.200,matched,score=0.645
cobeca,ROWELUK-5 COMP MAST X30 MEG,6.49,E.F.37.200,matched,score=0.645
cobeca,ROWETOS JBE 7MG/ML 200ML MEG,13.9,,sin_match,sin_candidato
cobeca,ROWETOS JBE 7MG/ML 80ML MEG,6.23,,sin_match,sin_candidato
cobeca,RUBIZON TAB REC 20MG X35 COFA,9.48,,sin_match,score_bajo
cobeca,RUBLOX TAB/REC 10MG X 30,12.99,,sin_match,score_bajo
cobeca,RUBLOX TAB/REC 20MG X 30,20.66,,sin_match,score_bajo
cobeca,RYNAMED FORTE TAB 250/400/65MG X10 FMED,2.02,,sin_match,score_bajo
cobeca,SABE MIEL JBE BERR EUCALIP 180ML BIOFAR,4.55,,sin_match,score_bajo
cobeca,SABE MIEL JBE CEBOLLA MORAD 180ML BIOFAR,4.55,,sin_match,score_bajo
cobeca,SABE MIEL JBE PLUS 180ML BIOFAR,4.55,,sin_match,score_bajo
cobeca,SABILA CAP X60 HERB,10.26,,sin_match,sin_candidato
cobeca,SABILA JBE 120ML CHEM/S,5.82,,sin_match,sin_candidato
cobeca,SABILADERM CREM BABY A/PAÑALITIS 65G COH,5.63,,sin_match,sin_candidato
cobeca,SABILAX CAP 400MG X60 WALF,10.8,,sin_match,sin_candidato
cobeca,SACUBITRILO/VAL TAB REC 100MG X30 ARVEST,22.8,,sin_match,score_bajo
cobeca,SACUBITRILO/VALSA TAB REC 50MGX30 CRDIST,45.25,,sin_match,score_bajo
cobeca,SACUMIC COMP REC 100MG X30 MEG,33.77,,sin_match,score_bajo
cobeca,SACUMIC COMP REC 50MG X30 MEG,25.97,,sin_match,score_bajo
cobeca,SACUTAN COMP REC 50MG X30 ZUOZ,30.88,,sin_match,sin_candidato
cobeca,SADOXOL TAB 50MG X30 SIEG,4.16,E.F.43.810,matched,score=0.689
cobeca,SAL CRUZ DE ORO 1KG,0.7,,no_farmaco,
cobeca,SAL D/EPSOM 20G LYA,1.6,,no_farmaco,
cobeca,SAL D/EPSOM SOB 20G BIOF,1.35,,sin_match,sin_candidato
cobeca,SAL D/FRUTA 5G LYA,1.25,,no_farmaco,
cobeca,SAL D/FRUTA MAKENO PVO EFERV NAR X10 BIU,3.9,,sin_match,sin_candidato
cobeca,SAL D/HIGUERA 25G X20 FCH,34.81,,no_farmaco,
cobeca,SAL D/HIGUERA SOB 20G BIOF,1.35,,sin_match,sin_candidato
cobeca,SAL HIGUERA 25G X12 RECETT,21.35,,no_farmaco,
cobeca,SAL MARINA EL CONDOR 500G,3.51,,no_farmaco,
cobeca,SAL MCCORMICK GRUESA CONDIMENT/CAR 105G,3.39,,no_farmaco,
cobeca,SAL MCCORMICK GRUESA P/POLLO 98G,3.39,,no_farmaco,
cobeca,SAL REFINADA MONTE BLANCO 1KG,1.1,,no_farmaco,
cobeca,SALBUMED INH 100MCG X200DOSIS MDF,12.92,,no_farmaco,
cobeca,"SALBUROL SOL INH 0,5% X20 VLM",8.94,,sin_match,score_bajo
cobeca,SALBUTAMOL INH 100MCG X200DOSIS CR DIST,13.39,,no_farmaco,
cobeca,"SALBUTAMOL SOL INH 0,5% 5MG/ML 20ML DIST",10.08,,sin_match,score_bajo
cobeca,SALBUTAMOL SOL INH 5MG/ML 15ML L.O,9.87,,sin_match,score_bajo
cobeca,SALBUTAMOL SUSP INH 100MCG X200DOSIS,13.36,E.F.G.25.529,matched,score=0.859
cobeca,SALBUTAN SUSP INH X200 DOSIS FAR,12.36,E.F.16.041,matched,score=0.779
cobeca,"SALES D/REHIDRAT SOB 20,5G X10 KMP",10.41,,sin_match,score_bajo
cobeca,SALICIS CREM 1% 20G BOOZ,4.6,,sin_match,sin_candidato
cobeca,"SALINAX SOL NASAL 0,9% 50ML CLX",6.9,,sin_match,score_bajo
cobeca,SALMETEROL/FLUTIC INH 25/250MCGX120D KMP,27.91,,no_farmaco,
cobeca,SALSA HEINZ 57 378G,2.02,,no_farmaco,
cobeca,SALSA HEINZ KETCHUP 198G,1.23,,no_farmaco,
cobeca,SALSA HEINZ KETCHUP 397G,2.05,,no_farmaco,
cobeca,SALSA HEINZ KETCHUP S/AZU 367G,1.99,,no_farmaco,
cobeca,SALSA HEINZ PICANTE 150ML,1.34,,no_farmaco,
cobeca,SALSA HEINZ TOMATE PICANTE 397G,1.99,,no_farmaco,
cobeca,SALSA MC CORMICK AGRIDULCE 294G,2.63,,no_farmaco,
cobeca,SALSA MC CORMICK AJO 150G,1.36,,no_farmaco,
cobeca,SALSA MC CORMICK AJO 313G,2.46,,no_farmaco,
cobeca,SALSA MC CORMICK AJOMIX 150G,1.36,,no_farmaco,
cobeca,SALSA MC CORMICK BBQ AHUMADA 230ML,2.86,,no_farmaco,
cobeca,SALSA MC CORMICK BBQ ORIG 230ML,2.86,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA 150ML,1.41,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA 300ML,2.48,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA LIGHT 150ML,1.36,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA VINO BLAN 150G,1.51,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA VINO BLAN 300ML,2.81,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA VINOT 150ML,1.51,,no_farmaco,
cobeca,SALSA MC CORMICK INGLESA VINOT 300ML,2.81,,no_farmaco,
cobeca,SALSA MC CORMICK PICANTE CRIOLLO 150ML,1.63,,no_farmaco,
cobeca,SALSA MC CORMICK SOYA 150G,1.36,,no_farmaco,
cobeca,SALSA MC CORMICK SOYA 300G,2.48,,no_farmaco,
cobeca,SALSA MC CORMICK SOYA LIGHT 150ML,1.36,,no_farmaco,
cobeca,SALSA P/PASTA BOLOÑESA OLE 300GR,1.63,,no_farmaco,
cobeca,SALSA P/PASTA HEINZ BOLOGNESA 195G,1.51,,no_farmaco,
cobeca,SALSA P/PASTA HEINZ NAPOLITANA 195G,1.51,,no_farmaco,
cobeca,SALSA P/PASTA OSOLE BOLOÑESA X 340G,1.92,,no_farmaco,
cobeca,SALSA P/PASTA OSOLE NAPOLITANA X 340G,1.69,,no_farmaco,
cobeca,SALSA P/PASTA OSOLE PIZZA X 340G,1.69,,no_farmaco,
cobeca,SALSA P/PIZZA HEINZ TRADIC 480G,3.12,,no_farmaco,
cobeca,SALSA P/PIZZA OLE 300GR,1.45,,no_farmaco,
cobeca,SALSA TERIYAKI 279G,2.73,,no_farmaco,
cobeca,SALSA TIQUIRE FLORES AJO 150ML,1.12,,no_farmaco,
cobeca,SALSA TIQUIRE FLORES KETCHUP 397G,1.54,,no_farmaco,
cobeca,SALSA TIQUIRE FLORES SOYA 300ML,2.37,,no_farmaco,
cobeca,SANDW BISCUIT HAPPY CHOCO/VAIN 112G,0.66,,no_farmaco,
cobeca,SANDW RENATA CHOCO 112G,0.66,,no_farmaco,
cobeca,SANDW RENATA FRESA 112G,0.66,,no_farmaco,
cobeca,SANITARIO PORTA PLEGABLE DOVANT,110.78,,no_farmaco,
cobeca,SANITARIO PORTA PLEGABLE DOVANT C/RUEDAS,123.7,,no_farmaco,
cobeca,SANTEX ANTIACAROS 450ML,13.44,,no_farmaco,
cobeca,SARIFAN COMP TAB X20 RNV,7.19,E.F.20.265,matched,score=0.929
cobeca,SAVER COM PVO SUSP 200MG/5ML X 37.5ML,5.95,,sin_match,score_bajo
cobeca,SAVER COMP 500MG X5 ELM,3.17,E.F.29.493,matched,score=0.643
cobeca,SAW PALMETTO CAP 300MG X60 ARC IRIS,13.51,,sin_match,sin_candidato
cobeca,SAX DUCHA VAG 135ML BIOTECH,4.22,,no_farmaco,
cobeca,SAZON MCCORMINCK MEXICANA 75G,3.88,,no_farmaco,
cobeca,SAZONADOR MAGGI NATURISIMO 35G X15,12.99,,no_farmaco,
cobeca,SAZONATODO MAGGI 200G,3.68,,no_farmaco,
cobeca,SAZONATODO MAGGY DISP 35G X15,10.98,,sin_match,sin_candidato
cobeca,SECNIDAZOL  TAB 500MG X4 FMED,0.89,E.F.G.30.953,matched,score=0.878
