codigo,nombre,nivel,es_sistema
M01AH04,Parecoxib,5,true
M01AH05,Etoricoxib,5,true
M01AH06,Lumiracoxib,5,true
M01AX,Otros agentes antiinflamatorios y antirreumaticos no esteroideos,4,true
M01AX01,Nabumetona,5,true
M01AX02,Acido niflumico,5,true
M01AX04,Azapropazona,5,true
M01AX05,Glucosamina,5,true
M01AX07,Bencidamina,5,true
M01AX12,Glucosaminoglicano polisulfato,5,true
M01AX13,Procuazona,5,true
M01AX14,Orgoteina,5,true
M01AX17,Nimesulida,5,true
M01AX18,Feprazona,5,true
M01AX21,Diacereina,5,true
M01AX22,Morniflumato,5,true
M01AX23,Tenidap,5,true
M01AX24,Oxaceprol,5,true
M01AX25,Condroitin sulfato,5,true
M01AX26,"Aguacate y aceite de semilla de soja, insaponificables",5,true
M01AX68,"Feprazona, combinaciones con",5,true
M01AX74,"Oxaceprol, combinaciones con",5,true
M01AX93,Isonixina,5,true
M01B,AGENTES ANTIINFLAMATORIOS/ ANTIRREUMATICOS EN COMBINACION,3,true
M01BA,Agentes antiinflamatorios/antirreumaticos en combinacion con corticosteroides,4,true
M01BA01,Fenilbutazona con corticosteroides,5,true
M01BA02,Dipirocetilo con corticosteroides,5,true
M01BA03,Acido acetilsalicilico con corticosteroides,5,true
M01BA91,"Indometacina y betametasona, combinaciones con",5,true
M01BA92,"Indometacina y prednisona, combinaciones con",5,true
M01BX,Otros agentes antiinflamatorios/antirreumaticos en combinacion con otros farmacos,4,true
M01BX91,"Corticosteroides y vitaminas, combinaciones con",5,true
M01C,AGENTES ANTIRREUMATICOS ESPECIFICOS,3,true
M01CA,Quinolinas,4,true
M01CA03,Oxicincofeno,5,true
M01CB,Preparados de oro,4,true
M01CB01,Aurotiomalato de sodio,5,true
M01CB02,Aurotiosulfato de sodio,5,true
M01CB03,Auranofina,5,true
M01CB04,Aurotioglucosa,5,true
M01CB05,Aurotioprol,5,true
M01CC,Penicilamina y agentes similares,4,true
M01CC01,Penicilamina,5,true
M01CC02,Bucilamina,5,true
M01CX,Otros agentes antirreumaticos especificos,4,true
M02,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR,2,true
M02A,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR,3,true
M02AA,Preparados con antiinflamatorios no esteroideos para uso topico,4,true
M02AA01,Fenilbutazona,5,true
M02AA02,Mofebutazona,5,true
M02AA03,Clofezona,5,true
M02AA04,Oxifenbutazona,5,true
M02AA05,Bencidamina,5,true
M02AA06,Etofenamato,5,true
M02AA07,Piroxicam,5,true
M02AA08,Felbinaco,5,true
M02AA09,Bufexamaco,5,true
M02AA10,Ketoprofeno,5,true
M02AA11,Bendazaco,5,true
M02AA12,Naproxeno,5,true
M02AA13,Ibuprofeno,5,true
M02AA14,Fentiazaco,5,true
M02AA15,Diclofenaco,5,true
M02AA16,Feprazona,5,true
M02AA17,Acido niflumico,5,true
M02AA18,Acido meclofenamico,5,true
M02AA19,Flurbiprofeno,5,true
M02AA21,Tolmetina,5,true
M02AA22,Suxibuzona,5,true
M02AA23,Indometacina,5,true
M02AA24,Nifenazona,5,true
M02AA25,Aceclofenaco,5,true
M02AA26,Nimesulida,5,true
M02AA27,Dexketoprofeno,5,true
M02AA28,Piketoprofeno,5,true
M02AA31,Loxoprofeno,5,true
M02AA51,"Fenilbutazona, combinaciones con",5,true
M02AA55,"Bencidamina, combinaciones con",5,true
M02AA91,Aceclofenaco,5,true
M02AA92,Mabruprofeno,5,true
M02AA93,Ibuproxam,5,true
M02AA94,Butibufeno,5,true
M02AA96,Dexketoprofeno,5,true
M02AA99,Fepradinol,5,true
M02AB,Preparados con capsaicina y agentes similares,4,true
M02AB01,Capsaicina,5,true
M02AB02,Zucapsaicina,5,true
M02AB91,Capsaicina,5,true
M02AC,Preparados con acido salicilico y derivados,4,true
M02AC91,Salicilico acido,5,true
M02AC92,Salicilico acido combinaciones con,5,true
M02AX,Otros productos topicos para el dolor articular y muscular,4,true
M02AX02,Tolazolina,5,true
M02AX03,Dimetil sulfoxido,5,true
M02AX05,Idrocilamida,5,true
M02AX10,Varios,5,true
M02AX91,Alcohol alcanforado,5,true
M02AX92,Alcohol de romero,5,true
M02AX93,"Nonivamida y nicotinico acido, combinaciones con",5,true
M02AX94,Cimeno,5,true
M03,RELAJANTES MUSCULARES,2,true
M03A,AGENTES RELAJANTES MUSCULARES DE ACCION PERIFERICA,3,true
M03AA,Alcaloides curares,4,true
M03AA01,"Alcuronio, cloruro de",5,true
M03AA02,Tubocurarina,5,true
M03AA04,Dimetiltubocurarina,5,true
M03AB,Derivados de la colina,4,true
M03AB01,"Suxametonio, cloruro de",5,true
M03AC,Otros compuestos de amonio cuaternario,4,true
M03AC01,"Pancuronio, bromuro de",5,true
M03AC02,Galamina,5,true
M03AC03,"Vecuronio, bromuro de",5,true
M03AC04,"Atracurio, besilato de",5,true
M03AC05,"Hexafluronio, bromuro de",5,true
M03AC06,"Pipecuronio, bromuro de",5,true
M03AC07,"Doxacurio, cloruro de",5,true
M03AC08,"Fazadinio, bromuro de",5,true
M03AC09,"Rocuronio, bromuro de",5,true
M03AC10,"Mivacurio, cloruro de",5,true
M03AC11,Cisatracurio,5,true
M03AX,Otros agentes relajantes musculares de accion periferica,4,true
M03AX01,"Botulinica, toxina",5,true
M03B,AGENTES RELAJANTES MUSCULARES DE ACCION CENTRAL,3,true
M03BA,Esteres del acido carbamico,4,true
M03BA01,Fenprobamato,5,true
M03BA02,Carisoprodol,5,true
M03BA03,Metocarbamol,5,true
M03BA04,Estiramato,5,true
M03BA05,Febarbamato,5,true
M03BA51,"Fenprobamato, combinaciones excluyendo psicolepticos",5,true
M03BA52,"Carisoprodol, combinaciones excluyendo psicolepticos",5,true
M03BA53,"Metocarbamol, combinaciones excluyendo psicolepticos",5,true
M03BA71,"Fenprobamato, combinaciones con psicolepticos",5,true
M03BA72,"Carisoprodol, combinaciones con psicolepticos",5,true
M03BA73,"Metocarbamol, combinaciones con psicolepticos",5,true
M03BB,"Derivados oxazolicos, tiazinicos y triazinicos",4,true
M03BB02,Clormezanona,5,true
M03BB03,Clorzoxazona,5,true
M03BB52,"Clormezanona, combinaciones excluyendo psicolepticos",5,true
M03BB53,"Clorzoxazona, combinaciones excluyendo psicolepticos",5,true
M03BB72,"Clormezanona, combinaciones con psicolepticos",5,true
M03BB73,"Clorzoxazona, combinaciones con psicolepticos",5,true
M03BC,Esteres quimicamente relacionados con antihistaminicos,4,true
M03BC01,Orfenadrina (citrato),5,true
M03BC51,"Orfenadrina, combinaciones con",5,true
M03BX,Otros agentes de accion central,4,true
M03BX01,Baclofeno,5,true
M03BX02,Tizanidina,5,true
M03BX04,Tolperisona,5,true
M03BX06,Mefenesina,5,true
M03BX07,Tetrazepam,5,true
M03BX08,Ciclobenzaprina,5,true
M03BX09,Eperisona,5,true
M03BX30,Feniraminol,5,true
M03BX53,"Pridinol, combinaciones",5,true
M03BX55,"Tiocolchicosido, combinaciones con",5,true
M03C,AGENTES RELAJANTES MUSCULARES DE ACCION DIRECTA,3,true
M03CA,Dantroleno y derivados,4,true
M03CA01,Dantroleno,5,true
M04,PREPARADOS ANTIGOTOSOS,2,true
M04A,PREPARADOS ANTIGOTOSOS,3,true
M04AA,Preparados que inhiben la produccion de acido urico,4,true
M04AA01,Alopurinol,5,true
M04AA02,Tisopurina,5,true
M04AA03,Febuxostat,5,true
M04AA51,"Alopurinol, combinaciones con",5,true
M04AB,Preparados que aumentan la excrecion de acido urico,4,true
M04AB01,Probenecid,5,true
M04AB02,Sulfinpirazona,5,true
M04AB03,Benzbromarona,5,true
M04AB04,Isobromindiona,5,true
M04AB05,Lesinurad,5,true
M04AB06,Dotinurad,5,true
M04AB91,Benziodarona,5,true
M04AC,Preparados sin efecto sobre el metabolismo del acido urico,4,true
M04AC01,Colchicina,5,true
M04AC02,Cincofeno,5,true
M04AC51,Colchicina combinaciones con,5,true
M04AX,Otros preparados antigotosos,4,true
M04AX01,Urato oxidasa,5,true
M04AX02,Pegloticasa,5,true
M05,FARMACOS PARA EL TRATAMIENTO DE ENFERMEDADES OSEAS,2,true
M05B,AGENTES QUE AFECTAN LA ESTRUCTURA OSEA Y LA MINERALIZACION,3,true
M05BA,Bifosfonatos,4,true
M05BA01,Acido etidronico,5,true
M05BA02,Acido clodronico,5,true
M05BA03,Acido pamidronico,5,true
M05BA04,Acido alendronico,5,true
M05BA05,Acido tiludronico,5,true
M05BA06,Acido ibandronico,5,true
M05BA07,Acido risedronico,5,true
M05BA08,Acido zoledronico,5,true
M05BB,"Bifosfonatos, combinaciones",4,true
M05BB01,"Acido etidronico y calcio, preparados secuenciales",5,true
M05BB02,"Acido risedronico y calcio, preparados secuenciales",5,true
M05BB03,Acido alendronico y colecalciferol,5,true
M05BB04,"Acido risedronico, calcio y colecalciferol, preparados secuenciales",5,true
M05BB05,"Acido alendronico, calcio y colecalciferol, preparados secuenciales",5,true
M05BB06,Acido alendronico y alfacalcidol secuencial,5,true
M05BB09,acido ibandronico y colecaciferol,5,true
M05BC,Proteinas morfogeneticas oseas,4,true
M05BX,Otros agentes que afectan la estructura osea y la mineralizacion,4,true
M05BX01,Ipriflavona,5,true
M05BX02,Hidrocloruro de aluminio,5,true
M05BX03,"Estroncio, ranelato de",5,true
M05BX04,Denosumab,5,true
M05BX05,Burosumab,5,true
M05BX06,Romosozumab,5,true
M05BX07,Vosoritida,5,true
M05BX08,Menatetrenona,5,true
M09,OTROS FARMACOS PARA DESORDENES DEL SISTEMA MUSCULOESQUELETICOS,2,true
M09A,OTROS FARMACOS PARA DESORDENES DEL SISTEMA MUSCULOESQUELETICOS,3,true
M09AA,Quinina y derivados,4,true
M09AA01,Hidroquinina,5,true
M09AA72,"Quinina, combinaciones con psicolepticos",5,true
M09AB,Enzimas,4,true
M09AB01,Quimopapaina,5,true
M09AB02,Colagenasa de clostridium histolitico,5,true
M09AB52,"Tripsina, combinaciones con",5,true
M09AB91,Proteasa,5,true
M09AB92,Tiomucasa,5,true
M09AB93,"Enzimas, combinaciones con",5,true
M09AX,Otros farmacos para desordenes del sistema musculoesqueletico,4,true
M09AX01,Acido hialuronico,5,true
M09AX02,Condrocitos autologos,5,true
M09AX03,Atalureno,5,true
M09AX07,Nusinersen,5,true
M09AX09,Onasemnogen abeparvovec,5,true
M09AX10,Risdiplam,5,true
M09AX11,Palovaroteno,5,true
M09AX14,Givinostat,5,true
M09AX15,Delandistrogen moxeparvovec,5,true
M09AX16,Apitegromab,5,true
M09AX91,"Nucleotidos, combinaciones con",5,true
N,SISTEMA NERVIOSO,1,true
N01,ANESTESICOS,2,true
N01A,ANESTESICOS GENERALES,3,true
N01AA,Eteres,4,true
N01AA01,Eter dietilico,5,true
N01AA02,Eter divinilico,5,true
N01AB,Hidrocarburos halogenados,4,true
N01AB01,Halotano,5,true
N01AB02,Cloroformo,5,true
N01AB03,Metoxiflurano,5,true
N01AB04,Enflurano,5,true
N01AB05,Tricloroetileno,5,true
N01AB06,Isoflurano,5,true
N01AB07,Desflurano,5,true
N01AB08,Sevoflurano,5,true
N01AF,"Barbituricos, monofarmacos",4,true
N01AF01,Metohexital,5,true
N01AF02,Hexobarbital,5,true
N01AF03,Tiopental sodico,5,true
N01AG,Barbituricos en combinacion con otros farmacos,4,true
N01AG01,Narcobarbital,5,true
N01AH,Anestesicos opiodes,4,true
N01AH01,Fentanilo,5,true
N01AH02,Alfentanilo,5,true
N01AH03,Sufentanilo,5,true
N01AH04,Fenoperidina,5,true
N01AH05,Anileridina,5,true
N01AH06,Remifentanilo,5,true
N01AH51,"Fentanilo, combinaciones con",5,true
N01AX,Otros anestesicos generales,4,true
N01AX01,Droperidol,5,true
N01AX03,Ketamina,5,true
N01AX04,Propanidid,5,true
N01AX05,Alfaxalona,5,true
N01AX07,Etomidato,5,true
N01AX10,Propofol,5,true
N01AX11,Oxibato de sodio,5,true
N01AX13,Oxido nitroso,5,true
N01AX14,Esketamina,5,true
N01AX15,Xenon,5,true
N01AX63,"Oxido nitroso, combinaciones con",5,true
N01B,ANESTESICOS LOCALES,3,true
N01BA,Esteres del acido aminobenzoico,4,true
N01BA01,Metabutetamina,5,true
N01BA02,Procaina,5,true
N01BA03,Tetracaina,5,true
N01BA04,Cloroprocaina,5,true
N01BA05,Benzocaina,5,true
N01BA20,"Anestesicos topicos esteres, combinaciones con",5,true
N01BA52,"Procaina, combinaciones con",5,true
N01BA53,"Tetracaina, combinaciones con",5,true
N01BB,Amidas,4,true
N01BB01,Bupivacaina,5,true
N01BB02,Lidocaina,5,true
N01BB03,Mepivacaina,5,true
N01BB04,Prilocaina,5,true
N01BB05,Butanilicaina,5,true
N01BB06,Cincocaina,5,true
N01BB07,Etidocaina,5,true
N01BB08,Articaina,5,true
N01BB09,Ropivacaina,5,true
N01BB10,Levobupivacaina,5,true
N01BB20,Combinaciones,5,true
N01BB51,"Bupivacaina, combinaciones con",5,true
N01BB52,"Lidocaina, combinaciones con",5,true
N01BB53,"Mepivacaina, combinaciones con",5,true
N01BB54,"Prilocaina, combinaciones con",5,true
N01BB57,"Etidocaina, combinaciones con",5,true
N01BB58,"Articaina, combinaciones con",5,true
N01BC,Esteres del acido benzoico,4,true
N01BC01,Cocaina,5,true
N01BX,Otros anestesicos locales,4,true
N01BX02,Diclonina,5,true
N01BX04,Capsaicina,5,true
N02,ANALGESICOS,2,true
N02A,OPIOIDES,3,true
N02AA,Alcaloides naturales del opio,4,true
N02AA01,Morfina,5,true
N02AA02,Opio,5,true
N02AA03,Hidromorfona,5,true
N02AA04,Nicomorfina,5,true
N02AA05,Oxicodona,5,true
N02AA08,Dihidrocodeina,5,true
N02AA09,N02AA09- Diamorfina,5,true
N02AA10,Papavereto,5,true
N02AA51,"Morfina, combinaciones con",5,true
N02AA55,Oxicodona y naloxona,5,true
N02AA58,"Dihidrocodeina, combinaciones con",5,true
N02AA59,"Codeina, combinaciones excluyendo psicolepticos",5,true
N02AA79,"Codeina, combinaciones con psicolepticos",5,true
N02AB,Derivados de la fenilpiperidina,4,true
N02AB01,Cetobemidona,5,true
N02AB02,Petidina,5,true
N02AB03,Fentanilo,5,true
N02AB52,"Petidina, combinaciones excluyendo psicolepticos",5,true
N02AB72,"Petidina, combinaciones con psicolepticos",5,true
N02AC,Derivados de la difenilpropilamina,4,true
N02AC01,Dextromoramida,5,true
N02AC03,Piritramida,5,true
N02AC04,Dextropropoxifeno,5,true
N02AC05,Bezitramida,5,true
N02AC52,"Metadona, combinaciones excluyendo psicolepticos",5,true
N02AC54,"Dextropropoxifeno, combinaciones excluyendo psicolepticos",5,true
N02AC74,"Dextropropoxifeno, combinaciones con psicolepticos",5,true
N02AD,Derivados del benzomorfano,4,true
N02AD01,Pentazocina,5,true
N02AD02,Fenazocina,5,true
N02AD51,Pentazocina y naloxona,5,true
N02AE,Derivados de la oripavina,4,true
N02AE01,Buprenorfina,5,true
N02AF,Derivados del morfinano,4,true
N02AF01,Butorfanol,5,true
N02AF02,Nalbufina,5,true
N02AG,Opioides en combinacion con antiespasmodicos,4,true
N02AG01,Morfina con antiespasmodicos,5,true
N02AG02,Cetobemidona con antiespasmodicos,5,true
N02AG03,Petidina con antiespasmodicos,5,true
N02AG04,Hidromorfona con antiespasmodicos,5,true
N02AJ,Opioides combinados con otros analgesicos,4,true
N02AJ06,Codeina y paracetamol,5,true
N02AJ07,Codeina y acido acetilsalicilico,5,true
N02AJ08,Codeina e ibuprofeno,5,true
N02AJ09,Codeina y otros analgesicos no opioides,5,true
N02AJ13,Tramadol y paracetamol,5,true
N02AJ14,Tramadol y dexketoprofeno,5,true
N02AJ15,Tramadol y otros analgesicos no opioides,5,true
N02AJ16,Tramadol y celecoxib,5,true
N02AJ22,Hidrocodona y paracetamol,5,true
N02AJ23,Hidrocodona e ibuprofeno,5,true
N02AX,Otros opioides,4,true
N02AX01,Tilidina,5,true
N02AX02,Tramadol,5,true
N02AX03,Dezocina,5,true
N02AX05,Meptazinol,5,true
N02AX06,Tapentadol,5,true
N02AX52,"Tramadol, combinaciones con",5,true
N02AX91,"Etilmorfina, combinaciones con",5,true
N02B,OTROS ANALGESICOS Y ANTIPIRETICOS,3,true
N02BA,Acido salicilico y derivados,4,true
N02BA01,Acido acetilsalicilico,5,true
N02BA02,Aloxiprina,5,true
N02BA03,Salicilato de colina,5,true
N02BA04,Salicilato de sodio,5,true
N02BA05,Salicilamida,5,true
N02BA06,Salsalato,5,true
N02BA07,Etenzamida,5,true
N02BA08,Salicilato de morfolina,5,true
N02BA09,Dipirocetilo,5,true
N02BA10,Benorilato,5,true
N02BA11,Diflunisal,5,true
N02BA12,Salicilato de potasio,5,true
N02BA14,Guacetisal,5,true
N02BA15,Carbasalato de calcio,5,true
N02BA16,Salicilato de imidazol,5,true
N02BA51,"Acido acetilsalicilico, combinaciones excluyendo psicolepticos",5,true
N02BA55,"Salicilamida, combinaciones excluyendo psicolepticos",5,true
N02BA57,"Etenzamida, combinaciones excluyendo psicolepticos",5,true
N02BA59,"Dipirocetilo, combinaciones excluyendo psicolepticos",5,true
N02BA65,"Carbasalato de calcio, combinaciones excluyendo psicolepticos",5,true
N02BA67,"Salicilato de magnesio, combinaciones excluyendo psicolepticos",5,true
N02BA71,"Acido acetilsalicilico, combinaciones con psicolepticos",5,true
N02BA75,"Salicilamida, combinaciones con psicolepticos",5,true
N02BA77,"Etenzamida, combinaciones con psicolepticos",5,true
N02BA79,"Dipirocetilo, combinaciones con psicolepticos",5,true
N02BA91,Fosfosal,5,true
N02BA92,Etersalato,5,true
N02BB,Pirazolonas,4,true
N02BB01,Fenazona,5,true
N02BB02,Metamizol sodico,5,true
N02BB03,Aminofenazona,5,true
N02BB04,Propifenazona,5,true
N02BB05,Nifenazona,5,true
N02BB51,"Fenazona, combinaciones excluyendo psicolepticos",5,true
N02BB52,"Metamizol sodico, combinaciones excluyendo psicolepticos",5,true
N02BB53,"Aminofenazona, combinaciones excluyendo psicolepticos",5,true
N02BB54,"Propifenazona, combinaciones excluyendo psicolepticos",5,true
N02BB71,"Fenazona, combinaciones con psicolepticos",5,true
N02BB72,"Metamizol sodico, combinaciones con psicolepticos",5,true
N02BB73,"Aminofenazona, combinaciones con psicolepticos",5,true
N02BB74,"Propifenazona, combinaciones con psicolepticos",5,true
N02BE,Anilidas,4,true
N02BE01,Paracetamol,5,true
N02BE03,Fenacetina,5,true
N02BE04,Bucetina,5,true
N02BE05,Propacetamol,5,true
N02BE51,"Paracetamol, combinaciones excluyendo psicolepticos",5,true
N02BE53,"Fenacetina, combinaciones excluyendo psicolepticos",5,true
N02BE54,"Bucetina, combinaciones excluyendo psicolepticos",5,true
N02BE71,"Paracetamol, combinaciones con psicolepticos",5,true
N02BE73,"Fenacetina, combinaciones con psicolepticos",5,true
N02BE74,"Bucetina, combinaciones con psicolepticos",5,true
N02BF,Gabapentinoides,4,true
N02BF01,Gabapentina,5,true
N02BF02,Pregabalina,5,true
N02BG,Otros analgesicos y antipireticos,4,true
N02BG02,"Rimazolio, metilsulfato de",5,true
N02BG03,Glafenina,5,true
N02BG04,Floctafenina,5,true
N02BG06,Nefopam,5,true
N02BG07,Flupirtina,5,true
N02BG08,Ziconotida,5,true
N02BG09,Metoxiflurano,5,true
N02BG10,Cannabinoides,5,true
N02BG91,Clonixinato de lisina,5,true
N02C,PREPARADOS ANTIMIGRAÑOSOS,3,true
N02CA,Alcaloides del ergot,4,true
N02CA01,Dihidroergotamina,5,true
N02CA02,Ergotamina,5,true
N02CA03,Metisergida,5,true
N02CA04,Metisergida,5,true
N02CA07,Lisurida,5,true
N02CA51,"Dihidroergotamina, combinaciones con",5,true
N02CA52,"Ergotamina, combinaciones excluyendo psicolepticos",5,true
N02CA72,"Ergotamina, combinaciones con psicolepticos",5,true
N02CB,Derivados corticoesteroideos,4,true
N02CB01,Flumedroxona,5,true
N02CC,Agonistas selectivos de serotonina (5-HT1),4,true
N02CC01,Sumatriptan,5,true
N02CC02,Naratriptan,5,true
N02CC03,Zolmitriptan,5,true
N02CC04,Rizatriptan,5,true
N02CC05,Almotriptan,5,true
N02CC06,Eletriptan,5,true
N02CC07,Frovatriptan,5,true
N02CC08,LASMIDITAN,5,true
N02CC51,Sumatriptan y naproxeno,5,true
N02CD,Antagonistas del ligando peptido relacionado con el gen de la calcitonina (CGRP),4,true
N02CD01,Erenumab,5,true
N02CD02,Galcanezumab,5,true
N02CD03,Fremanezumab,5,true
N02CD05,Eptinezumab,5,true
N02CD06,Rimegepant,5,true
N02CD07,Atogepant,5,true
N02CX,Otros preparados antimigrañosos,4,true
N02CX02,Clonidina,5,true
N02CX03,Iprazocromo,5,true
N02CX05,Dimetotiazina,5,true
N02CX06,Oxetorona,5,true
N02CX07,Erenumab,5,true
N03,ANTIEPILEPTICOS,2,true
N03A,ANTIEPILEPTICOS,3,true
N03AA,Barbituricos y derivados,4,true
N03AA01,Metilfenobarbital,5,true
N03AA02,Fenobarbital,5,true
N03AA03,Primidona,5,true
N03AA04,Barbexaclona,5,true
N03AA30,Metarbital,5,true
N03AB,Derivados de la hidantoina,4,true
N03AB01,Etotoina,5,true
N03AB02,Fenitoina,5,true
N03AB03,Amino (difenilhidantoina) acido valerico,5,true
N03AB04,Mefenitoina,5,true
N03AB05,Fosfenitoina,5,true
N03AB52,"Fenitoina, combinaciones con",5,true
N03AB54,"Mefenitoina, combinaciones con",5,true
N03AB91,Fenotoina y fenobarbital,5,true
N03AB92,"Fenotoina, fenobarbital y metilfenobarbital",5,true
N03AB93,"Fenotoina, fenobarbital, gabob y ectilurea",5,true
N03AB94,Fenitoina y piritinol,5,true
N03AB95,"Fenotoina, fenobarbital y belladona extracto de",5,true
N03AC,Derivados de la oxazolidina,4,true
N03AC01,Parametadiona,5,true
N03AC02,Trimetadiona,5,true
N03AC03,Etadiona,5,true
N03AD,Derivados de la succinimida,4,true
N03AD01,Etosuximida,5,true
N03AD02,Fensuximida,5,true
N03AD03,Mesuximida,5,true
N03AD51,"Etosuximida, combinaciones con",5,true
N03AE,Derivados de la benzodiazepina,4,true
N03AE01,Clonazepam,5,true
N03AF,Derivados de la carboxamida,4,true
N03AF01,Carbamazepina,5,true
N03AF02,Oxcarbazepina,5,true
N03AF03,Rufinamida,5,true
N03AF04,Eslicarbazepina,5,true
N03AG,Derivados de los acidos grasos,4,true
N03AG01,Acido valproico,5,true
N03AG02,Valpromida,5,true
N03AG03,Acido aminobutirico,5,true
N03AG04,Vigabatrina,5,true
N03AG05,Progabida,5,true
N03AG06,Tiagabina,5,true
N03AX,Otros antiepilepticos,4,true
N03AX03,Sultiamo,5,true
N03AX07,Fenacemida,5,true
N03AX09,Lamotrigina,5,true
N03AX10,Felbamato,5,true
N03AX11,Topiramato,5,true
N03AX12,Gabapentina,5,true
N03AX13,Feneturida,5,true
N03AX14,Levetiracetam,5,true
N03AX15,Zonisamida,5,true
N03AX16,Pregabalina,5,true
N03AX17,Estiripentol,5,true
N03AX18,Lacosamida,5,true
N03AX19,Carisbamato,5,true
N03AX21,Retigabina,5,true
N03AX22,Perampanel,5,true
N03AX23,Brivaracetam,5,true
N03AX24,Cannabidiol,5,true
N03AX25,Cenobamato,5,true
N03AX26,Fenfluramina,5,true
N03AX27,Ganaxolona,5,true
N03AX30,Beclamida,5,true
N04,ANTIPARKINSONIANOS,2,true
N04A,AGENTES ANTICOLINERGICOS,3,true
N04AA,Aminas terciarias,4,true
N04AA01,Trihexifenidilo,5,true
N04AA02,Biperideno,5,true
N04AA03,Metixeno,5,true
N04AA04,Prociclidina,5,true
N04AA05,Profenamina,5,true
N04AA08,Dexetimida,5,true
N04AA09,Fenglutarimida,5,true
N04AA10,Mazaticol,5,true
N04AA11,Bornaprina,5,true
N04AA12,Tropatepina,5,true
N04AB,Esteres quimicamente relacionados con antihistaminicos,4,true
N04AB01,Teofilinacetato de difenhidramina,5,true
N04AB02,Orfenadrina (cloruro),5,true
N04AC,Esteres de tropina o derivados de la tropina,4,true
N04AC01,Benzatropina,5,true
N04AC30,Etilbenzatropina,5,true
N04B,AGENTES DOPAMINERGICOS,3,true
N04BA,Dopa y derivados de la dopa,4,true
N04BA01,Levodopa,5,true
N04BA02,Levodopa con inhibidor de la descarboxilasa,5,true
N04BA03,Levodopa con inhibidor de la descarboxilasa e inhibidor de la COMT,5,true
N04BA04,Melevodopa,5,true
N04BA05,Melevodopa con inhibidor de la descarboxilasa,5,true
N04BA06,Etilevodopa con inhibidor de la descarboxilasa,5,true
N04BA07,foslevodopa e inhibidor de la decarboxilasa,5,true
N04BB,Derivados del adamantano,4,true
N04BB01,Amantadina,5,true
N04BC,Agonistas dopaminergicos,4,true
N04BC01,Bromocriptina,5,true
N04BC02,Pergolida,5,true
N04BC03,"Dihidroergocriptina, mesilato de",5,true
N04BC05,Pramipexol,5,true
N04BC06,Cabergolina,5,true
N04BC07,Apomorfina,5,true
N04BC09,Rotigotina,5,true
N04BD,Inhibidores de la monoaminoxidasa B,4,true
N04BD01,Selegilina,5,true
N04BD02,Rasagilina,5,true
N04BD03,Safinamida,5,true
N04BX,Otros agentes dopaminergicos,4,true
N04BX01,Tolcapona,5,true
N04BX02,Entacapona,5,true
N04BX04,Opicapona,5,true
N05A,ANTIPSICOTICOS,3,true
N05AA,Fenotiazinas con cadena lateral alifatica,4,true
N05AA01,Clorpromazina,5,true
N05AA02,Levomepromazina,5,true
N05AA03,Promazina,5,true
N05AA04,Acepromazina,5,true
N05AA05,Triflupromazina,5,true
N05AA06,Ciamemazina,5,true
N05AA07,Clorproetazina,5,true
N05AB,Fenotiazinas con estructura piperazinica,4,true
N05AB01,Dixirazina,5,true
N05AB02,Flufenazina,5,true
N05AB03,Perfenazina,5,true
N05AB04,Proclorperazina,5,true
N05AB05,Tiopropazato,5,true
N05AB06,Trifluoperazina,5,true
N05AB07,Acetofenazina,5,true
N05AB08,Tioproperazina,5,true
N05AB09,Butaperazina,5,true
N05AB10,Perazina,5,true
N05AC,Fenotiazinas con estructura piperidinica,4,true
